,date,Asset,Value
1637,2019-01-07,GME,15.48
1638,2019-01-08,GME,15.81
1639,2019-01-09,GME,15.98
1640,2019-01-10,GME,15.96
1641,2019-01-11,GME,15.85
1642,2019-01-14,GME,15.64
1643,2019-01-15,GME,15.53
1644,2019-01-16,GME,15.68
1645,2019-01-17,GME,15.77
1646,2019-01-18,GME,15.93
1647,2019-01-22,GME,15.27
1648,2019-01-23,GME,15.48
1649,2019-01-24,GME,15.8
1650,2019-01-25,GME,15.9
1651,2019-01-28,GME,15.5
1652,2019-01-29,GME,11.28
1653,2019-01-30,GME,11.2
1654,2019-01-31,GME,11.34
1655,2019-02-01,GME,11.24
1656,2019-02-04,GME,11.37
1657,2019-02-05,GME,11.79
1658,2019-02-06,GME,11.51
1659,2019-02-07,GME,11.47
1660,2019-02-08,GME,11.35
1661,2019-02-11,GME,11.3
1662,2019-02-12,GME,11.55
1663,2019-02-13,GME,11.47
1664,2019-02-14,GME,11.33
1665,2019-02-15,GME,11.43
1666,2019-02-19,GME,11.2
1667,2019-02-20,GME,11.2
1668,2019-02-21,GME,11.03
1669,2019-02-22,GME,11.37
1670,2019-02-25,GME,11.55
1671,2019-02-26,GME,11.64
1672,2019-02-27,GME,11.67
1673,2019-02-28,GME,11.7
1674,2019-03-01,GME,11.75
1675,2019-03-04,GME,11.57
1676,2019-03-05,GME,11.6
1677,2019-03-06,GME,11.56
1678,2019-03-07,GME,11.59
1679,2019-03-08,GME,10.97
1680,2019-03-11,GME,11.26
1681,2019-03-12,GME,11.47
1682,2019-03-13,GME,11.58
1683,2019-03-14,GME,10.95
1684,2019-03-15,GME,11.06
1685,2019-03-18,GME,11.07
1686,2019-03-19,GME,10.96
1687,2019-03-20,GME,10.5
1688,2019-03-21,GME,10.55
1689,2019-03-22,GME,10.45
1690,2019-03-25,GME,10.14
1691,2019-03-26,GME,10.35
1692,2019-03-27,GME,10.29
1693,2019-03-28,GME,10.19
1694,2019-03-29,GME,10.16
1695,2019-04-01,GME,10.37
1696,2019-04-02,GME,10.1
1697,2019-04-03,GME,9.63
1698,2019-04-04,GME,10.03
1699,2019-04-05,GME,9.86
1700,2019-04-08,GME,9.94
1701,2019-04-09,GME,9.82
1702,2019-04-10,GME,9.97
1703,2019-04-11,GME,9.76
1704,2019-04-12,GME,9.32
1705,2019-04-15,GME,8.94
1706,2019-04-16,GME,9.08
1707,2019-04-17,GME,8.94
1708,2019-04-18,GME,8.77
1709,2019-04-22,GME,8.65
1710,2019-04-23,GME,8.89
1711,2019-04-24,GME,9.01
1712,2019-04-25,GME,8.95
1713,2019-04-26,GME,8.89
1714,2019-04-29,GME,8.76
1715,2019-04-30,GME,8.65
1716,2019-05-01,GME,8.51
1717,2019-05-02,GME,8.77
1718,2019-05-03,GME,8.97
1719,2019-05-06,GME,8.85
1720,2019-05-07,GME,8.77
1721,2019-05-08,GME,8.69
1722,2019-05-09,GME,8.52
1723,2019-05-10,GME,8.48
1724,2019-05-13,GME,8.26
1725,2019-05-14,GME,8.53
1726,2019-05-15,GME,8.69
1727,2019-05-16,GME,8.67
1728,2019-05-17,GME,8.61
1729,2019-05-20,GME,8.06
1730,2019-05-21,GME,8.13
1731,2019-05-22,GME,7.9
1732,2019-05-23,GME,7.7
1733,2019-05-24,GME,7.82
1734,2019-05-28,GME,7.74
1735,2019-05-29,GME,7.57
1736,2019-05-30,GME,7.6
1737,2019-05-31,GME,7.58
1738,2019-06-03,GME,7.47
1739,2019-06-04,GME,7.82
1740,2019-06-05,GME,5.04
1741,2019-06-06,GME,5.13
1742,2019-06-07,GME,5.02
1743,2019-06-10,GME,5.44
1744,2019-06-11,GME,5.72
1745,2019-06-12,GME,5.5
1746,2019-06-13,GME,5.7
1747,2019-06-14,GME,5.63
1748,2019-06-17,GME,5.7
1749,2019-06-18,GME,5.73
1750,2019-06-19,GME,5.63
1751,2019-06-20,GME,5.53
1752,2019-06-21,GME,5.42
1753,2019-06-24,GME,5.37
1754,2019-06-25,GME,5.45
1755,2019-06-26,GME,5.47
1756,2019-06-27,GME,5.54
1757,2019-06-28,GME,5.47
1758,2019-07-01,GME,5.36
1759,2019-07-02,GME,5.38
1760,2019-07-03,GME,5.31
1761,2019-07-05,GME,5.52
1762,2019-07-08,GME,5.45
1763,2019-07-09,GME,5.31
1764,2019-07-10,GME,5.18
1765,2019-07-11,GME,4.84
1766,2019-07-12,GME,4.91
1767,2019-07-15,GME,4.75
1768,2019-07-16,GME,4.63
1769,2019-07-17,GME,4.38
1770,2019-07-18,GME,4.2
1771,2019-07-19,GME,4.32
1772,2019-07-22,GME,4.14
1773,2019-07-23,GME,4.09
1774,2019-07-24,GME,4.08
1775,2019-07-25,GME,3.98
1776,2019-07-26,GME,4.01
1777,2019-07-29,GME,4.12
1778,2019-07-30,GME,4.03
1779,2019-07-31,GME,4.02
1780,2019-08-01,GME,3.84
1781,2019-08-02,GME,3.78
1782,2019-08-05,GME,3.71
1783,2019-08-06,GME,3.81
1784,2019-08-07,GME,3.81
1785,2019-08-08,GME,3.89
1786,2019-08-09,GME,3.59
1787,2019-08-12,GME,3.51
1788,2019-08-13,GME,3.47
1789,2019-08-14,GME,3.32
1790,2019-08-15,GME,3.21
1791,2019-08-16,GME,3.32
1792,2019-08-19,GME,3.38
1793,2019-08-20,GME,3.42
1794,2019-08-21,GME,3.54
1795,2019-08-22,GME,3.87
1796,2019-08-23,GME,3.65
1797,2019-08-26,GME,3.82
1798,2019-08-27,GME,3.7
1799,2019-08-28,GME,3.88
1800,2019-08-29,GME,4.23
1801,2019-08-30,GME,3.97
1802,2019-09-03,GME,3.81
1803,2019-09-04,GME,3.98
1804,2019-09-05,GME,4.23
1805,2019-09-06,GME,4.31
1806,2019-09-09,GME,4.76
1807,2019-09-10,GME,5.09
1808,2019-09-11,GME,4.59
1809,2019-09-12,GME,4.58
1810,2019-09-13,GME,4.41
1811,2019-09-16,GME,4.35
1812,2019-09-17,GME,4.33
1813,2019-09-18,GME,4.6
1814,2019-09-19,GME,4.44
1815,2019-09-20,GME,4.7
1816,2019-09-23,GME,5.02
1817,2019-09-24,GME,5.01
1818,2019-09-25,GME,5.2
1819,2019-09-26,GME,5.28
1820,2019-09-27,GME,5.34
1821,2019-09-30,GME,5.52
1822,2019-10-01,GME,5.58
1823,2019-10-02,GME,5.32
1824,2019-10-03,GME,5.42
1825,2019-10-04,GME,5.55
1826,2019-10-07,GME,5.49
1827,2019-10-08,GME,5.23
1828,2019-10-09,GME,4.99
1829,2019-10-10,GME,5.05
1830,2019-10-11,GME,5.37
1831,2019-10-14,GME,5.58
1832,2019-10-15,GME,5.61
1833,2019-10-16,GME,5.88
1834,2019-10-17,GME,6.03
1835,2019-10-18,GME,5.94
1836,2019-10-21,GME,5.93
1837,2019-10-22,GME,6.39
1838,2019-10-23,GME,6.43
1839,2019-10-24,GME,6.42
1840,2019-10-25,GME,6.35
1841,2019-10-28,GME,6.19
1842,2019-10-29,GME,5.81
1843,2019-10-30,GME,5.73
1844,2019-10-31,GME,5.44
1845,2019-11-01,GME,5.84
1846,2019-11-04,GME,5.85
1847,2019-11-05,GME,5.91
1848,2019-11-06,GME,6.09
1849,2019-11-07,GME,6.22
1850,2019-11-08,GME,6.09
1851,2019-11-11,GME,6.02
1852,2019-11-12,GME,5.92
1853,2019-11-13,GME,5.94
1854,2019-11-14,GME,5.98
1855,2019-11-15,GME,5.88
1856,2019-11-18,GME,5.62
1857,2019-11-19,GME,5.5
1858,2019-11-20,GME,5.46
1859,2019-11-21,GME,5.5
1860,2019-11-22,GME,5.66
1861,2019-11-25,GME,6.03
1862,2019-11-26,GME,6.1
1863,2019-11-27,GME,6.35
1864,2019-11-29,GME,6.34
1865,2019-12-02,GME,6.17
1866,2019-12-03,GME,6.12
1867,2019-12-04,GME,6.43
1868,2019-12-05,GME,6.4
1869,2019-12-06,GME,6.68
1870,2019-12-09,GME,6.33
1871,2019-12-10,GME,6.51
1872,2019-12-11,GME,5.53
1873,2019-12-12,GME,5.58
1874,2019-12-13,GME,5.45
1875,2019-12-16,GME,5.5
1876,2019-12-17,GME,6.06
1877,2019-12-18,GME,6.16
1878,2019-12-19,GME,6.06
1879,2019-12-20,GME,5.99
1880,2019-12-23,GME,5.61
1881,2019-12-24,GME,5.44
1882,2019-12-26,GME,5.4
1883,2019-12-27,GME,5.9
1884,2019-12-30,GME,6.13
1885,2019-12-31,GME,6.08
1886,2020-01-02,GME,6.31
1887,2020-01-03,GME,5.88
1888,2020-01-06,GME,5.85
1889,2020-01-07,GME,5.52
1890,2020-01-08,GME,5.72
1891,2020-01-09,GME,5.55
1892,2020-01-10,GME,5.43
1893,2020-01-13,GME,5.43
1894,2020-01-14,GME,4.71
1895,2020-01-15,GME,4.61
1896,2020-01-16,GME,4.62
1897,2020-01-17,GME,4.75
1898,2020-01-21,GME,4.59
1899,2020-01-22,GME,4.56
1900,2020-01-23,GME,4.62
1901,2020-01-24,GME,4.32
1902,2020-01-27,GME,4.28
1903,2020-01-28,GME,4.21
1904,2020-01-29,GME,4.13
1905,2020-01-30,GME,3.93
1906,2020-01-31,GME,3.84
1907,2020-02-03,GME,3.95
1908,2020-02-04,GME,4.07
1909,2020-02-05,GME,4.18
1910,2020-02-06,GME,4.14
1911,2020-02-07,GME,3.81
1912,2020-02-10,GME,3.94
1913,2020-02-11,GME,4.02
1914,2020-02-12,GME,4.19
1915,2020-02-13,GME,4.11
1916,2020-02-14,GME,4.02
1917,2020-02-18,GME,4.06
1918,2020-02-19,GME,4.15
1919,2020-02-20,GME,4.14
1920,2020-02-21,GME,4.04
1921,2020-02-24,GME,3.7
1922,2020-02-25,GME,3.56
1923,2020-02-26,GME,3.39
1924,2020-02-27,GME,3.47
1925,2020-02-28,GME,3.6
1926,2020-03-02,GME,3.83
1927,2020-03-03,GME,3.63
1928,2020-03-04,GME,3.77
1929,2020-03-05,GME,3.96
1930,2020-03-06,GME,3.92
1931,2020-03-09,GME,3.7
1932,2020-03-10,GME,4.23
1933,2020-03-11,GME,4.14
1934,2020-03-12,GME,3.98
1935,2020-03-13,GME,4.59
1936,2020-03-16,GME,4.37
1937,2020-03-17,GME,4.23
1938,2020-03-18,GME,3.77
1939,2020-03-19,GME,4.19
1940,2020-03-20,GME,3.76
1941,2020-03-23,GME,3.81
1942,2020-03-24,GME,4.16
1943,2020-03-25,GME,4.17
1944,2020-03-26,GME,4.41
1945,2020-03-27,GME,4.22
1946,2020-03-30,GME,3.65
1947,2020-03-31,GME,3.5
1948,2020-04-01,GME,3.25
1949,2020-04-02,GME,2.85
1950,2020-04-03,GME,2.8
1951,2020-04-06,GME,3.09
1952,2020-04-07,GME,3.27
1953,2020-04-08,GME,3.41
1954,2020-04-09,GME,3.89
1955,2020-04-13,GME,4.74
1956,2020-04-14,GME,5.95
1957,2020-04-15,GME,5.27
1958,2020-04-16,GME,5.03
1959,2020-04-17,GME,4.88
1960,2020-04-20,GME,5.61
1961,2020-04-21,GME,4.78
1962,2020-04-22,GME,4.89
1963,2020-04-23,GME,4.7
1964,2020-04-24,GME,4.77
1965,2020-04-27,GME,5.82
1966,2020-04-28,GME,5.64
1967,2020-04-29,GME,6.04
1968,2020-04-30,GME,5.73
1969,2020-05-01,GME,6.05
1970,2020-05-04,GME,5.48
1971,2020-05-05,GME,5.39
1972,2020-05-06,GME,4.93
1973,2020-05-07,GME,4.87
1974,2020-05-08,GME,4.98
1975,2020-05-11,GME,4.76
1976,2020-05-12,GME,4.54
1977,2020-05-13,GME,4.21
1978,2020-05-14,GME,4.13
1979,2020-05-15,GME,4.22
1980,2020-05-18,GME,4.58
1981,2020-05-19,GME,4.44
1982,2020-05-20,GME,4.43
1983,2020-05-21,GME,4.44
1984,2020-05-22,GME,4.18
1985,2020-05-26,GME,4.42
1986,2020-05-27,GME,4.69
1987,2020-05-28,GME,4.33
1988,2020-05-29,GME,4.06
1989,2020-06-01,GME,4.13
1990,2020-06-02,GME,4.18
1991,2020-06-03,GME,4.44
1992,2020-06-04,GME,4.47
1993,2020-06-05,GME,4.14
1994,2020-06-08,GME,5.01
1995,2020-06-09,GME,4.96
1996,2020-06-10,GME,5.07
1997,2020-06-11,GME,4.37
1998,2020-06-12,GME,4.72
1999,2020-06-15,GME,4.69
2000,2020-06-16,GME,4.64
2001,2020-06-17,GME,4.76
2002,2020-06-18,GME,4.95
2003,2020-06-19,GME,4.88
2004,2020-06-22,GME,4.87
2005,2020-06-23,GME,4.83
2006,2020-06-24,GME,4.41
2007,2020-06-25,GME,4.46
2008,2020-06-26,GME,4.35
2009,2020-06-29,GME,4.38
2010,2020-06-30,GME,4.34
2011,2020-07-01,GME,4.44
2012,2020-07-02,GME,4.29
2013,2020-07-06,GME,4.24
2014,2020-07-07,GME,4.09
2015,2020-07-08,GME,4.26
2016,2020-07-09,GME,4.21
2017,2020-07-10,GME,4.34
2018,2020-07-13,GME,4.26
2019,2020-07-14,GME,4.08
2020,2020-07-15,GME,4.19
2021,2020-07-16,GME,4.17
2022,2020-07-17,GME,3.96
2023,2020-07-20,GME,3.85
2024,2020-07-21,GME,4.01
2025,2020-07-22,GME,4.11
2026,2020-07-23,GME,4.11
2027,2020-07-24,GME,4.03
2028,2020-07-27,GME,4.01
2029,2020-07-28,GME,3.94
2030,2020-07-29,GME,4.06
2031,2020-07-30,GME,4.1
2032,2020-07-31,GME,4.01
2033,2020-08-03,GME,4.15
2034,2020-08-04,GME,4.43
2035,2020-08-05,GME,4.63
2036,2020-08-06,GME,4.43
2037,2020-08-07,GME,4.16
2038,2020-08-10,GME,4.33
2039,2020-08-11,GME,4.35
2040,2020-08-12,GME,4.52
2041,2020-08-13,GME,4.64
2042,2020-08-14,GME,4.75
2043,2020-08-17,GME,4.63
2044,2020-08-18,GME,4.81
2045,2020-08-19,GME,4.72
2046,2020-08-20,GME,4.61
2047,2020-08-21,GME,5.03
2048,2020-08-24,GME,4.87
2049,2020-08-25,GME,4.98
2050,2020-08-26,GME,5.11
2051,2020-08-27,GME,5.25
2052,2020-08-28,GME,5.39
2053,2020-08-31,GME,6.68
2054,2020-09-01,GME,7.65
2055,2020-09-02,GME,7.71
2056,2020-09-03,GME,7.82
2057,2020-09-04,GME,7.65
2058,2020-09-08,GME,7.7
2059,2020-09-09,GME,7.35
2060,2020-09-10,GME,6.23
2061,2020-09-11,GME,6.09
2062,2020-09-14,GME,6.91
2063,2020-09-15,GME,7.09
2064,2020-09-16,GME,8.68
2065,2020-09-17,GME,9.2
2066,2020-09-18,GME,9.47
2067,2020-09-21,GME,8.75
2068,2020-09-22,GME,10.56
2069,2020-09-23,GME,10.04
2070,2020-09-24,GME,9.14
2071,2020-09-25,GME,10.02
2072,2020-09-28,GME,10.09
2073,2020-09-29,GME,10.35
2074,2020-09-30,GME,10.2
2075,2020-10-01,GME,9.77
2076,2020-10-02,GME,9.39
2077,2020-10-05,GME,9.46
2078,2020-10-06,GME,9.13
2079,2020-10-07,GME,9.36
2080,2020-10-08,GME,13.49
2081,2020-10-09,GME,12.02
2082,2020-10-12,GME,11.8
2083,2020-10-13,GME,11.88
2084,2020-10-14,GME,12.25
2085,2020-10-15,GME,13.83
2086,2020-10-16,GME,13.31
2087,2020-10-19,GME,13.91
2088,2020-10-20,GME,13.86
2089,2020-10-21,GME,14.1
2090,2020-10-22,GME,14.91
2091,2020-10-23,GME,15.0
2092,2020-10-26,GME,13.45
2093,2020-10-27,GME,12.69
2094,2020-10-28,GME,11.82
2095,2020-10-29,GME,11.73
2096,2020-10-30,GME,10.47
2097,2020-11-02,GME,10.75
2098,2020-11-03,GME,11.57
2099,2020-11-04,GME,10.91
2100,2020-11-05,GME,11.45
2101,2020-11-06,GME,11.86
2102,2020-11-09,GME,11.49
2103,2020-11-10,GME,11.1
2104,2020-11-11,GME,11.75
2105,2020-11-12,GME,11.13
2106,2020-11-13,GME,11.01
2107,2020-11-16,GME,12.06
2108,2020-11-17,GME,11.63
2109,2020-11-18,GME,11.57
2110,2020-11-19,GME,12.46
2111,2020-11-20,GME,12.71
2112,2020-11-23,GME,13.9
2113,2020-11-24,GME,13.67
2114,2020-11-25,GME,14.75
2115,2020-11-27,GME,16.08
2116,2020-11-30,GME,16.56
2117,2020-12-01,GME,15.8
2118,2020-12-02,GME,16.58
2119,2020-12-03,GME,16.12
2120,2020-12-04,GME,16.9
2121,2020-12-07,GME,16.35
2122,2020-12-08,GME,16.94
2123,2020-12-09,GME,13.66
2124,2020-12-10,GME,14.12
2125,2020-12-11,GME,13.31
2126,2020-12-14,GME,12.72
2127,2020-12-15,GME,13.85
2128,2020-12-16,GME,13.85
2129,2020-12-17,GME,14.83
2130,2020-12-18,GME,15.63
2131,2020-12-21,GME,15.53
2132,2020-12-22,GME,19.46
2133,2020-12-23,GME,20.57
2134,2020-12-24,GME,20.15
2135,2020-12-28,GME,20.99
2136,2020-12-29,GME,19.38
2137,2020-12-30,GME,19.26
2138,2020-12-31,GME,18.84
2139,2021-01-04,GME,17.25
2140,2021-01-05,GME,17.37
2141,2021-01-06,GME,18.36
2142,2021-01-07,GME,18.08
2143,2021-01-08,GME,17.69
2144,2021-01-11,GME,19.94
2145,2021-01-12,GME,19.95
2146,2021-01-13,GME,31.4
2147,2021-01-14,GME,39.91
2148,2021-01-15,GME,35.5
2149,2021-01-19,GME,39.36
2150,2021-01-20,GME,39.12
2151,2021-01-21,GME,43.03
2152,2021-01-22,GME,65.01
2153,2021-01-25,GME,76.79
2154,2021-01-26,GME,147.98
2155,2021-01-27,GME,347.51
2156,2021-01-28,GME,193.6
2157,2021-01-29,GME,325.0
2158,2021-02-01,GME,225.0
2159,2021-02-02,GME,90.0
2160,2021-02-03,GME,92.41
2161,2021-02-04,GME,53.5
2162,2021-02-05,GME,63.77
2163,2021-02-08,GME,60.0
2164,2021-02-09,GME,50.31
2165,2021-02-10,GME,51.2
2166,2021-02-11,GME,51.1
2167,2021-02-12,GME,52.4
2168,2021-02-16,GME,49.51
2169,2021-02-17,GME,45.94
2170,2021-02-18,GME,40.69
2171,2021-02-19,GME,40.59
2172,2021-02-22,GME,46.0
2173,2021-02-23,GME,44.97
2174,2021-02-24,GME,91.71
2175,2021-02-25,GME,108.73
2176,2021-02-26,GME,101.74
2177,2021-03-01,GME,120.4
2178,2021-03-02,GME,118.18
2179,2021-03-03,GME,124.18
2180,2021-03-04,GME,132.35
2181,2021-03-05,GME,137.74
2182,2021-03-08,GME,194.5
2183,2021-03-09,GME,246.9
2184,2021-03-10,GME,265.0
2185,2021-03-11,GME,260.0
2186,2021-03-12,GME,264.5
2187,2021-03-15,GME,220.14
2188,2021-03-16,GME,208.17
2189,2021-03-17,GME,209.81
2190,2021-03-18,GME,201.75
2191,2021-03-19,GME,200.27
2192,2021-03-22,GME,194.49
2193,2021-03-23,GME,181.75
2194,2021-03-24,GME,120.34
2195,2021-03-25,GME,183.75
2196,2021-03-26,GME,181.0
2197,2021-03-29,GME,181.3
2198,2021-03-30,GME,194.46
2199,2021-03-31,GME,189.82
2200,2021-04-01,GME,191.45
2201,2021-04-05,GME,186.95
2202,2021-04-06,GME,184.5
2203,2021-04-07,GME,177.97
2204,2021-04-08,GME,170.26
2205,2021-04-09,GME,158.36
2206,2021-04-12,GME,141.09
2207,2021-04-13,GME,140.99
2208,2021-04-14,GME,166.53
2209,2021-04-15,GME,156.44
2210,2021-04-16,GME,154.69
2211,2021-04-19,GME,164.37
2212,2021-04-20,GME,158.53
2213,2021-04-21,GME,158.51
2214,2021-04-22,GME,151.17
2215,2021-04-23,GME,151.18
2216,2021-04-26,GME,168.93
2217,2021-04-27,GME,177.77
2218,2021-04-28,GME,178.58
2219,2021-04-29,GME,176.19
2220,2021-04-30,GME,173.59
2221,2021-05-03,GME,162.2
2222,2021-05-04,GME,160.73
2223,2021-05-05,GME,159.48
2224,2021-05-06,GME,161.01
2225,2021-05-07,GME,161.11
2226,2021-05-10,GME,143.22
2227,2021-05-11,GME,146.92
2228,2021-05-12,GME,144.79
2229,2021-05-13,GME,164.5
2230,2021-05-14,GME,159.92
2231,2021-05-17,GME,180.6
2232,2021-05-18,GME,180.67
2233,2021-05-19,GME,168.83
2234,2021-05-20,GME,170.49
2235,2021-05-21,GME,176.79
2236,2021-05-24,GME,180.01
2237,2021-05-25,GME,209.43
2238,2021-05-26,GME,242.56
2239,2021-05-27,GME,254.13
2240,2021-05-28,GME,222.0
2241,2021-06-01,GME,249.02
2242,2021-06-02,GME,282.24
2243,2021-06-03,GME,258.18
2244,2021-06-04,GME,248.36
2245,2021-06-07,GME,280.01
2246,2021-06-08,GME,300.0
2247,2021-06-09,GME,302.56
2248,2021-06-10,GME,220.39
2249,2021-06-11,GME,233.34
2250,2021-06-14,GME,229.44
2251,2021-06-15,GME,222.5
2252,2021-06-16,GME,222.97
2253,2021-06-17,GME,223.59
2254,2021-06-18,GME,213.82
2255,2021-06-21,GME,200.37
2256,2021-06-22,GME,220.4
2257,2021-06-23,GME,219.34
2258,2021-06-24,GME,212.31
2259,2021-06-25,GME,209.51
2260,2021-06-28,GME,213.25
2261,2021-06-29,GME,210.88
2262,2021-06-30,GME,214.14
2263,2021-07-01,GME,204.36
2264,2017-01-03,BB,6.96
2265,2017-01-04,BB,7.11
2266,2017-01-05,BB,7.12
2267,2017-01-06,BB,7.16
2268,2017-01-09,BB,7.12
2269,2017-01-10,BB,7.12
2270,2017-01-11,BB,7.22
2271,2017-01-12,BB,7.23
2272,2017-01-13,BB,7.27
2273,2017-01-17,BB,7.16
2274,2017-01-18,BB,7.21
2275,2017-01-19,BB,7.1
2276,2017-01-20,BB,7.13
2277,2017-01-23,BB,7.13
2278,2017-01-24,BB,7.21
2279,2017-01-25,BB,7.32
2280,2017-01-26,BB,7.31
2281,2017-01-27,BB,7.19
2282,2017-01-30,BB,7.05
2283,2017-01-31,BB,7.06
2284,2017-02-01,BB,7.0
2285,2017-02-02,BB,7.0
2286,2017-02-03,BB,7.0
2287,2017-02-06,BB,7.01
2288,2017-02-07,BB,7.14
2289,2017-02-08,BB,7.23
2290,2017-02-09,BB,7.3
2291,2017-02-10,BB,7.38
2292,2017-02-13,BB,7.39
2293,2017-02-14,BB,7.35
2294,2017-02-15,BB,7.4
2295,2017-02-16,BB,7.35
2296,2017-02-17,BB,7.49
2297,2017-02-21,BB,7.32
2298,2017-02-22,BB,7.24
2299,2017-02-23,BB,7.16
2300,2017-02-24,BB,7.08
2301,2017-02-27,BB,7.1
2302,2017-02-28,BB,6.96
2303,2017-03-01,BB,6.89
2304,2017-03-02,BB,6.89
2305,2017-03-03,BB,6.88
2306,2017-03-06,BB,6.76
2307,2017-03-07,BB,6.77
2308,2017-03-08,BB,6.68
2309,2017-03-09,BB,6.79
2310,2017-03-10,BB,6.84
2311,2017-03-13,BB,7.02
2312,2017-03-14,BB,7.04
2313,2017-03-15,BB,7.14
2314,2017-03-16,BB,7.17
2315,2017-03-17,BB,7.15
2316,2017-03-20,BB,7.2
2317,2017-03-21,BB,7.01
2318,2017-03-22,BB,7.04
2319,2017-03-23,BB,7.11
2320,2017-03-24,BB,7.07
2321,2017-03-27,BB,7.09
2322,2017-03-28,BB,7.03
2323,2017-03-29,BB,7.01
2324,2017-03-30,BB,6.95
2325,2017-03-31,BB,7.75
2326,2017-04-03,BB,7.8
2327,2017-04-04,BB,8.07
2328,2017-04-05,BB,7.92
2329,2017-04-06,BB,7.92
2330,2017-04-07,BB,7.81
2331,2017-04-10,BB,7.71
2332,2017-04-11,BB,7.7
2333,2017-04-12,BB,8.93
2334,2017-04-13,BB,8.64
2335,2017-04-17,BB,8.77
2336,2017-04-18,BB,8.73
2337,2017-04-19,BB,8.93
2338,2017-04-20,BB,9.1
2339,2017-04-21,BB,9.08
2340,2017-04-24,BB,9.29
2341,2017-04-25,BB,9.19
2342,2017-04-26,BB,9.2
2343,2017-04-27,BB,9.32
2344,2017-04-28,BB,9.34
2345,2017-05-01,BB,9.32
2346,2017-05-02,BB,9.27
2347,2017-05-03,BB,9.27
2348,2017-05-04,BB,9.25
2349,2017-05-05,BB,9.49
2350,2017-05-08,BB,9.4
2351,2017-05-09,BB,9.47
2352,2017-05-10,BB,9.52
2353,2017-05-11,BB,9.38
2354,2017-05-12,BB,9.35
2355,2017-05-15,BB,9.63
2356,2017-05-16,BB,10.18
2357,2017-05-17,BB,10.1
2358,2017-05-18,BB,10.11
2359,2017-05-19,BB,10.38
2360,2017-05-22,BB,11.32
2361,2017-05-23,BB,11.3
2362,2017-05-24,BB,11.09
2363,2017-05-25,BB,11.22
2364,2017-05-26,BB,11.11
2365,2017-05-30,BB,10.61
2366,2017-05-31,BB,10.57
2367,2017-06-01,BB,11.39
2368,2017-06-02,BB,11.29
2369,2017-06-05,BB,11.15
2370,2017-06-06,BB,11.15
2371,2017-06-07,BB,11.04
2372,2017-06-08,BB,11.17
2373,2017-06-09,BB,11.03
2374,2017-06-12,BB,10.6
2375,2017-06-13,BB,10.84
2376,2017-06-14,BB,10.57
2377,2017-06-15,BB,10.54
2378,2017-06-16,BB,10.53
2379,2017-06-19,BB,10.74
2380,2017-06-20,BB,10.73
2381,2017-06-21,BB,10.65
2382,2017-06-22,BB,11.06
2383,2017-06-23,BB,9.71
2384,2017-06-26,BB,10.27
2385,2017-06-27,BB,9.99
2386,2017-06-28,BB,10.23
2387,2017-06-29,BB,10.0
2388,2017-06-30,BB,9.99
2389,2017-07-03,BB,9.91
2390,2017-07-05,BB,9.9
2391,2017-07-06,BB,9.71
2392,2017-07-07,BB,9.9
2393,2017-07-10,BB,9.86
2394,2017-07-11,BB,9.94
2395,2017-07-12,BB,9.9
2396,2017-07-13,BB,9.89
2397,2017-07-14,BB,9.97
2398,2017-07-17,BB,9.94
2399,2017-07-18,BB,9.88
2400,2017-07-19,BB,10.14
2401,2017-07-20,BB,10.13
2402,2017-07-21,BB,10.04
2403,2017-07-24,BB,10.09
2404,2017-07-25,BB,9.98
2405,2017-07-26,BB,9.87
2406,2017-07-27,BB,9.74
2407,2017-07-28,BB,9.72
2408,2017-07-31,BB,9.38
2409,2017-08-01,BB,9.51
2410,2017-08-02,BB,9.5
2411,2017-08-03,BB,9.42
2412,2017-08-04,BB,9.44
2413,2017-08-07,BB,9.1
2414,2017-08-08,BB,9.03
2415,2017-08-09,BB,8.95
2416,2017-08-10,BB,8.73
2417,2017-08-11,BB,8.78
2418,2017-08-14,BB,8.95
2419,2017-08-15,BB,8.82
2420,2017-08-16,BB,8.83
2421,2017-08-17,BB,8.72
2422,2017-08-18,BB,8.68
2423,2017-08-21,BB,8.58
2424,2017-08-22,BB,8.79
2425,2017-08-23,BB,8.83
2426,2017-08-24,BB,8.95
2427,2017-08-25,BB,8.99
2428,2017-08-28,BB,8.99
2429,2017-08-29,BB,9.03
2430,2017-08-30,BB,9.07
2431,2017-08-31,BB,9.27
2432,2017-09-01,BB,9.18
2433,2017-09-05,BB,9.01
2434,2017-09-06,BB,9.06
2435,2017-09-07,BB,9.11
2436,2017-09-08,BB,9.01
2437,2017-09-11,BB,9.16
2438,2017-09-12,BB,9.28
2439,2017-09-13,BB,9.18
2440,2017-09-14,BB,9.27
2441,2017-09-15,BB,9.27
2442,2017-09-18,BB,9.26
2443,2017-09-19,BB,9.14
2444,2017-09-20,BB,9.85
2445,2017-09-21,BB,9.61
2446,2017-09-22,BB,9.13
2447,2017-09-25,BB,9.14
2448,2017-09-26,BB,9.14
2449,2017-09-27,BB,9.23
2450,2017-09-28,BB,10.47
2451,2017-09-29,BB,11.18
2452,2017-10-02,BB,11.34
2453,2017-10-03,BB,11.12
2454,2017-10-04,BB,11.08
2455,2017-10-05,BB,11.02
2456,2017-10-06,BB,11.07
2457,2017-10-09,BB,11.27
2458,2017-10-10,BB,11.34
