,date,Coin,Value
2873,2021-05-11,XRP,1.4905
2874,2021-05-12,XRP,1.547
2875,2021-05-13,XRP,1.389
2876,2021-05-14,XRP,1.4488
2877,2021-05-15,XRP,1.5869
2878,2021-05-16,XRP,1.6131
2879,2021-05-17,XRP,1.565
2880,2021-05-18,XRP,1.705
2881,2021-05-19,XRP,1.6448
2882,2021-05-20,XRP,1.2664
2883,2021-05-21,XRP,1.2194
2884,2021-05-22,XRP,1.0162
2885,2021-05-23,XRP,0.9679
2886,2021-05-24,XRP,0.997
2887,2021-05-25,XRP,1.07
2888,2021-05-26,XRP,1.0698
2889,2021-05-27,XRP,1.0423
2890,2021-05-28,XRP,0.9847
2891,2021-05-29,XRP,0.9413
2892,2021-05-30,XRP,0.9337
2893,2021-05-31,XRP,1.0495
2894,2021-06-01,XRP,1.1
2895,2021-06-02,XRP,1.0498
2896,2021-06-03,XRP,1.0789
2897,2021-06-04,XRP,1.0466
2898,2021-06-05,XRP,0.9973
2899,2021-06-06,XRP,0.9493
2900,2021-06-07,XRP,0.976
2901,2021-06-08,XRP,0.8861
2902,2021-06-09,XRP,0.9218
2903,2021-06-10,XRP,0.9298
2904,2021-06-11,XRP,0.88
2905,2021-06-12,XRP,0.8479
2906,2021-06-13,XRP,0.8883
2907,2021-06-14,XRP,0.93
2908,2021-06-15,XRP,0.9017
2909,2021-06-16,XRP,0.8733
2910,2021-06-17,XRP,0.8612
2911,2021-06-18,XRP,0.845
2912,2021-06-19,XRP,0.8055
2913,2021-06-20,XRP,0.785
2914,2021-06-21,XRP,0.7803
2915,2021-06-22,XRP,0.65
2916,2021-06-23,XRP,0.6655
2917,2021-06-24,XRP,0.6928
2918,2021-06-25,XRP,0.6889
2919,2021-06-26,XRP,0.6329
2920,2021-06-27,XRP,0.6523
2921,2021-06-28,XRP,0.6583
2922,2021-06-29,XRP,0.734
2923,2021-06-30,XRP,0.7145
2924,2021-07-01,XRP,0.7064
