date,Asset,Value
6/9/2021,DOGE,0.3548
6/10/2021,DOGE,0.34515
6/11/2021,DOGE,0.3338
6/12/2021,DOGE,0.31932
6/13/2021,DOGE,0.33
6/14/2021,DOGE,0.33777
6/15/2021,DOGE,0.33069
6/16/2021,DOGE,0.32146
6/17/2021,DOGE,0.31413
6/18/2021,DOGE,0.30766
6/19/2021,DOGE,0.29791
6/20/2021,DOGE,0.28988
6/21/2021,DOGE,0.28138
6/22/2021,DOGE,0.2174
6/23/2021,DOGE,0.2485
6/24/2021,DOGE,0.26953
6/25/2021,DOGE,0.28959
6/26/2021,DOGE,0.2554
6/27/2021,DOGE,0.26753
6/28/2021,DOGE,0.26735
6/29/2021,DOGE,0.27573
6/30/2021,DOGE,0.26391
7/1/2021,DOGE,0.2614
10/31/2018,XRP,0.46097
11/1/2018,XRP,0.462
11/2/2018,XRP,0.46899
11/3/2018,XRP,0.46449
11/4/2018,XRP,0.47959
11/5/2018,XRP,0.50644
11/6/2018,XRP,0.56878
11/7/2018,XRP,0.5555
11/8/2018,XRP,0.5468
11/9/2018,XRP,0.5227
11/10/2018,XRP,0.51748
11/11/2018,XRP,0.51233
11/12/2018,XRP,0.53499
11/13/2018,XRP,0.53464
11/14/2018,XRP,0.52012
11/15/2018,XRP,0.4947
11/16/2018,XRP,0.49568
11/17/2018,XRP,0.505
11/18/2018,XRP,0.532
11/19/2018,XRP,0.51695
11/20/2018,XRP,0.50865
11/21/2018,XRP,0.46947
11/22/2018,XRP,0.45785
11/23/2018,XRP,0.44376
11/24/2018,XRP,0.42878
11/25/2018,XRP,0.39639
11/26/2018,XRP,0.39999
11/27/2018,XRP,0.376
11/28/2018,XRP,0.40319
11/29/2018,XRP,0.395
11/30/2018,XRP,0.38331
12/1/2018,XRP,0.379
12/2/2018,XRP,0.3799
12/3/2018,XRP,0.371
12/4/2018,XRP,0.36255
12/5/2018,XRP,0.361
12/6/2018,XRP,0.3455
12/7/2018,XRP,0.312
12/8/2018,XRP,0.325
12/9/2018,XRP,0.31965
12/10/2018,XRP,0.31377
12/11/2018,XRP,0.31
12/12/2018,XRP,0.31064
12/13/2018,XRP,0.30569
12/14/2018,XRP,0.3008
12/15/2018,XRP,0.29149
12/16/2018,XRP,0.2954
12/17/2018,XRP,0.337
12/18/2018,XRP,0.3498
12/19/2018,XRP,0.39265
12/20/2018,XRP,0.38368
12/21/2018,XRP,0.383
12/22/2018,XRP,0.36
12/23/2018,XRP,0.37784
12/24/2018,XRP,0.45
12/25/2018,XRP,0.40399
12/26/2018,XRP,0.38942
12/27/2018,XRP,0.375
12/28/2018,XRP,0.37559
12/29/2018,XRP,0.37913
12/30/2018,XRP,0.36578
12/31/2018,XRP,0.36932
1/1/2019,XRP,0.36111
1/2/2019,XRP,0.3745
1/3/2019,XRP,0.3691
1/4/2019,XRP,0.358
1/5/2019,XRP,0.35981
1/6/2019,XRP,0.36446
1/7/2019,XRP,0.37218
1/8/2019,XRP,0.36796
1/9/2019,XRP,0.36919
1/10/2019,XRP,0.37963
1/11/2019,XRP,0.33418
1/12/2019,XRP,0.32977
1/13/2019,XRP,0.32953
1/14/2019,XRP,0.33593
1/15/2019,XRP,0.33176
1/16/2019,XRP,0.33196
1/17/2019,XRP,0.3284
1/18/2019,XRP,0.32548
1/19/2019,XRP,0.3325
1/20/2019,XRP,0.32861
1/21/2019,XRP,0.32163
1/22/2019,XRP,0.3202
1/23/2019,XRP,0.31933
1/24/2019,XRP,0.31795
1/25/2019,XRP,0.31698
1/26/2019,XRP,0.31887
1/27/2019,XRP,0.31409
1/28/2019,XRP,0.30767
1/29/2019,XRP,0.294
1/30/2019,XRP,0.32646
1/31/2019,XRP,0.3358
2/1/2019,XRP,0.31197
2/2/2019,XRP,0.31377
2/3/2019,XRP,0.31215
2/4/2019,XRP,0.30566
2/5/2019,XRP,0.30225
2/6/2019,XRP,0.30101
2/7/2019,XRP,0.29469
2/8/2019,XRP,0.32129
2/9/2019,XRP,0.3164
2/10/2019,XRP,0.31286
2/11/2019,XRP,0.3103
2/12/2019,XRP,0.30842
2/13/2019,XRP,0.31373
2/14/2019,XRP,0.30556
2/15/2019,XRP,0.30646
2/16/2019,XRP,0.30408
2/17/2019,XRP,0.308
2/18/2019,XRP,0.32862
2/19/2019,XRP,0.34777
2/20/2019,XRP,0.33476
2/21/2019,XRP,0.33297
2/22/2019,XRP,0.32333
2/23/2019,XRP,0.33395
2/24/2019,XRP,0.34345
2/25/2019,XRP,0.33975
2/26/2019,XRP,0.33502
2/27/2019,XRP,0.31874
2/28/2019,XRP,0.31771
3/1/2019,XRP,0.32354
3/2/2019,XRP,0.31819
3/3/2019,XRP,0.31542
3/4/2019,XRP,0.31222
3/5/2019,XRP,0.31787
3/6/2019,XRP,0.32186
3/7/2019,XRP,0.31936
3/8/2019,XRP,0.316
3/9/2019,XRP,0.319
3/10/2019,XRP,0.31705
3/11/2019,XRP,0.315
3/12/2019,XRP,0.31204
3/13/2019,XRP,0.32555
3/14/2019,XRP,0.31654
3/15/2019,XRP,0.31678
3/16/2019,XRP,0.323
3/17/2019,XRP,0.31892
3/18/2019,XRP,0.32
3/19/2019,XRP,0.3166
3/20/2019,XRP,0.32275
3/21/2019,XRP,0.31915
3/22/2019,XRP,0.31262
3/23/2019,XRP,0.31264
3/24/2019,XRP,0.31186
3/25/2019,XRP,0.308
3/26/2019,XRP,0.30384
3/27/2019,XRP,0.31097
3/28/2019,XRP,0.31012
3/29/2019,XRP,0.31042
3/30/2019,XRP,0.31834
3/31/2019,XRP,0.31168
4/1/2019,XRP,0.31455
4/2/2019,XRP,0.35571
4/3/2019,XRP,0.3705
4/4/2019,XRP,0.34669
4/5/2019,XRP,0.37999
4/6/2019,XRP,0.36224
4/7/2019,XRP,0.367
4/8/2019,XRP,0.37012
4/9/2019,XRP,0.35574
4/10/2019,XRP,0.3578
4/11/2019,XRP,0.35377
4/12/2019,XRP,0.3282
4/13/2019,XRP,0.3359
4/14/2019,XRP,0.33
4/15/2019,XRP,0.33184
4/16/2019,XRP,0.325
4/17/2019,XRP,0.341
4/18/2019,XRP,0.34671
4/19/2019,XRP,0.33537
4/20/2019,XRP,0.33241
4/21/2019,XRP,0.32815
4/22/2019,XRP,0.3306
4/23/2019,XRP,0.32647
4/24/2019,XRP,0.31989
4/25/2019,XRP,0.30581
4/26/2019,XRP,0.30491
4/27/2019,XRP,0.30499
4/28/2019,XRP,0.30278
4/29/2019,XRP,0.30161
4/30/2019,XRP,0.31249
5/1/2019,XRP,0.31
5/2/2019,XRP,0.30478
5/3/2019,XRP,0.31053
5/4/2019,XRP,0.31856
5/5/2019,XRP,0.305
5/6/2019,XRP,0.30751
5/7/2019,XRP,0.30726
5/8/2019,XRP,0.30275
5/9/2019,XRP,0.30198
5/10/2019,XRP,0.30198
5/11/2019,XRP,0.3372
5/12/2019,XRP,0.32992
5/13/2019,XRP,0.329
5/14/2019,XRP,0.4362
5/15/2019,XRP,0.467
5/16/2019,XRP,0.479
5/17/2019,XRP,0.42394
5/18/2019,XRP,0.39598
5/19/2019,XRP,0.42796
5/20/2019,XRP,0.41647
5/21/2019,XRP,0.40738
5/22/2019,XRP,0.4111
5/23/2019,XRP,0.38269
5/24/2019,XRP,0.39375
5/25/2019,XRP,0.393
5/26/2019,XRP,0.41368
5/27/2019,XRP,0.44645
5/28/2019,XRP,0.4611
5/29/2019,XRP,0.45701
5/30/2019,XRP,0.4735
5/31/2019,XRP,0.4408
6/1/2019,XRP,0.44169
6/2/2019,XRP,0.44695
6/3/2019,XRP,0.465
6/4/2019,XRP,0.41934
6/5/2019,XRP,0.40597
6/6/2019,XRP,0.427
6/7/2019,XRP,0.43003
6/8/2019,XRP,0.42222
6/9/2019,XRP,0.41043
6/10/2019,XRP,0.40346
6/11/2019,XRP,0.40195
6/12/2019,XRP,0.402
6/13/2019,XRP,0.40804
6/14/2019,XRP,0.40364
6/15/2019,XRP,0.41213
6/16/2019,XRP,0.44098
6/17/2019,XRP,0.46311
6/18/2019,XRP,0.45499
6/19/2019,XRP,0.43852
6/20/2019,XRP,0.43592
6/21/2019,XRP,0.45
6/22/2019,XRP,0.50999
6/23/2019,XRP,0.49298
6/24/2019,XRP,0.47585
6/25/2019,XRP,0.47654
6/26/2019,XRP,0.4968
6/27/2019,XRP,0.47176
6/28/2019,XRP,0.4272
6/29/2019,XRP,0.43
6/30/2019,XRP,0.42859
7/1/2019,XRP,0.42298
7/2/2019,XRP,0.41125
7/3/2019,XRP,0.40666
7/4/2019,XRP,0.4052
7/5/2019,XRP,0.38825
7/6/2019,XRP,0.4099
7/7/2019,XRP,0.4007
7/8/2019,XRP,0.403
7/9/2019,XRP,0.40725
7/10/2019,XRP,0.39646
7/11/2019,XRP,0.36285
7/12/2019,XRP,0.34988
7/13/2019,XRP,0.34439
7/14/2019,XRP,0.33549
7/15/2019,XRP,0.32376
7/16/2019,XRP,0.32032
7/17/2019,XRP,0.32365
7/18/2019,XRP,0.327
7/19/2019,XRP,0.32215
7/20/2019,XRP,0.34094
7/21/2019,XRP,0.33501
7/22/2019,XRP,0.33259
7/23/2019,XRP,0.32135
7/24/2019,XRP,0.31905
7/25/2019,XRP,0.323
7/26/2019,XRP,0.32514
7/27/2019,XRP,0.32621
7/28/2019,XRP,0.31478
7/29/2019,XRP,0.31478
7/30/2019,XRP,0.32213
7/31/2019,XRP,0.32348
8/1/2019,XRP,0.3199
8/2/2019,XRP,0.31785
8/3/2019,XRP,0.31747
8/4/2019,XRP,0.32298
8/5/2019,XRP,0.331
8/6/2019,XRP,0.32421
8/7/2019,XRP,0.31688
8/8/2019,XRP,0.31204
8/9/2019,XRP,0.30921
8/10/2019,XRP,0.30562
8/11/2019,XRP,0.30605
8/12/2019,XRP,0.30536
8/13/2019,XRP,0.30129
8/14/2019,XRP,0.29864
8/15/2019,XRP,0.2707
8/16/2019,XRP,0.26526
8/17/2019,XRP,0.26953
8/18/2019,XRP,0.2919
8/19/2019,XRP,0.29035
8/20/2019,XRP,0.28234
8/21/2019,XRP,0.27448
8/22/2019,XRP,0.27419
8/23/2019,XRP,0.27815
8/24/2019,XRP,0.27726
8/25/2019,XRP,0.27602
8/26/2019,XRP,0.27969
8/27/2019,XRP,0.27065
8/28/2019,XRP,0.26974
8/29/2019,XRP,0.26264
8/30/2019,XRP,0.2576
8/31/2019,XRP,0.26047
9/1/2019,XRP,0.25891
9/2/2019,XRP,0.26428
9/3/2019,XRP,0.267
9/4/2019,XRP,0.26299
9/5/2019,XRP,0.25937
9/6/2019,XRP,0.25868
9/7/2019,XRP,0.26285
9/8/2019,XRP,0.26591
9/9/2019,XRP,0.26423
9/10/2019,XRP,0.26371
9/11/2019,XRP,0.26092
9/12/2019,XRP,0.25686
9/13/2019,XRP,0.256
9/14/2019,XRP,0.26551
9/15/2019,XRP,0.26419
9/16/2019,XRP,0.263
9/17/2019,XRP,0.2985
9/18/2019,XRP,0.32631
9/19/2019,XRP,0.31345
9/20/2019,XRP,0.30159
9/21/2019,XRP,0.298
9/22/2019,XRP,0.28982
9/23/2019,XRP,0.28666
9/24/2019,XRP,0.27317
9/25/2019,XRP,0.24953
9/26/2019,XRP,0.25
9/27/2019,XRP,0.248
9/28/2019,XRP,0.24433
9/29/2019,XRP,0.24261
9/30/2019,XRP,0.26192
10/1/2019,XRP,0.261
10/2/2019,XRP,0.25481
10/3/2019,XRP,0.25305
10/4/2019,XRP,0.25664
10/5/2019,XRP,0.2566
10/6/2019,XRP,0.25634
10/7/2019,XRP,0.28114
10/8/2019,XRP,0.28548
10/9/2019,XRP,0.28693
10/10/2019,XRP,0.28168
10/11/2019,XRP,0.27485
10/12/2019,XRP,0.27729
10/13/2019,XRP,0.28138
10/14/2019,XRP,0.29779
10/15/2019,XRP,0.299
10/16/2019,XRP,0.29219
10/17/2019,XRP,0.3038
10/18/2019,XRP,0.30207
10/19/2019,XRP,0.29952
10/20/2019,XRP,0.29615
10/21/2019,XRP,0.2942
10/22/2019,XRP,0.30278
10/23/2019,XRP,0.29127
10/24/2019,XRP,0.28
10/25/2019,XRP,0.3081
10/26/2019,XRP,0.312
10/27/2019,XRP,0.30213
10/28/2019,XRP,0.3051
10/29/2019,XRP,0.30972
10/30/2019,XRP,0.30636
10/31/2019,XRP,0.29874
11/1/2019,XRP,0.2946
11/2/2019,XRP,0.2975
11/3/2019,XRP,0.29614
11/4/2019,XRP,0.2999
11/5/2019,XRP,0.30443
11/6/2019,XRP,0.31367
11/7/2019,XRP,0.3149
11/8/2019,XRP,0.291
11/9/2019,XRP,0.28156
11/10/2019,XRP,0.284
11/11/2019,XRP,0.28106
11/12/2019,XRP,0.27641
11/13/2019,XRP,0.27563
11/14/2019,XRP,0.27294
11/15/2019,XRP,0.26952
11/16/2019,XRP,0.26444
11/17/2019,XRP,0.266
11/18/2019,XRP,0.26318
11/19/2019,XRP,0.25654
11/20/2019,XRP,0.25861
11/21/2019,XRP,0.25349
11/22/2019,XRP,0.2459
11/23/2019,XRP,0.23541
11/24/2019,XRP,0.23466
11/25/2019,XRP,0.225
11/26/2019,XRP,0.2219
11/27/2019,XRP,0.2295
11/28/2019,XRP,0.22946
11/29/2019,XRP,0.23229
11/30/2019,XRP,0.23192
12/1/2019,XRP,0.2255
12/2/2019,XRP,0.22623
12/3/2019,XRP,0.22182
12/4/2019,XRP,0.22491
12/5/2019,XRP,0.2262
12/6/2019,XRP,0.2268
12/7/2019,XRP,0.228
12/8/2019,XRP,0.232
12/9/2019,XRP,0.23083
12/10/2019,XRP,0.2256
12/11/2019,XRP,0.22365
12/12/2019,XRP,0.22322
12/13/2019,XRP,0.22074
12/14/2019,XRP,0.22086
12/15/2019,XRP,0.21939
12/16/2019,XRP,0.21747
12/17/2019,XRP,0.20568
12/18/2019,XRP,0.2
12/19/2019,XRP,0.19706
12/20/2019,XRP,0.19787
12/21/2019,XRP,0.19617
12/22/2019,XRP,0.19665
12/23/2019,XRP,0.19974
12/24/2019,XRP,0.19413
12/25/2019,XRP,0.19137
12/26/2019,XRP,0.1941
12/27/2019,XRP,0.19015
12/28/2019,XRP,0.19469
12/29/2019,XRP,0.1985
12/30/2019,XRP,0.1979
12/31/2019,XRP,0.19422
1/1/2020,XRP,0.19526
1/2/2020,XRP,0.19304
1/3/2020,XRP,0.19395
1/4/2020,XRP,0.19363
1/5/2020,XRP,0.19722
1/6/2020,XRP,0.22396
1/7/2020,XRP,0.2255
1/8/2020,XRP,0.21836
1/9/2020,XRP,0.20877
1/10/2020,XRP,0.21318
1/11/2020,XRP,0.21994
1/12/2020,XRP,0.21713
1/13/2020,XRP,0.2156
1/14/2020,XRP,0.24526
1/15/2020,XRP,0.24356
1/16/2020,XRP,0.23501
1/17/2020,XRP,0.24453
1/18/2020,XRP,0.25456
1/19/2020,XRP,0.25175
1/20/2020,XRP,0.23672
1/21/2020,XRP,0.242
1/22/2020,XRP,0.23996
1/23/2020,XRP,0.23746
1/24/2020,XRP,0.2263
1/25/2020,XRP,0.22271
1/26/2020,XRP,0.23276
1/27/2020,XRP,0.23393
1/28/2020,XRP,0.24162
1/29/2020,XRP,0.24197
1/30/2020,XRP,0.24669
1/31/2020,XRP,0.24486
2/1/2020,XRP,0.24304
2/2/2020,XRP,0.26163
2/3/2020,XRP,0.2595
2/4/2020,XRP,0.271
2/5/2020,XRP,0.2824
2/6/2020,XRP,0.28856
2/7/2020,XRP,0.28832
2/8/2020,XRP,0.28223
2/9/2020,XRP,0.28924
2/10/2020,XRP,0.28322
2/11/2020,XRP,0.2835
2/12/2020,XRP,0.309
2/13/2020,XRP,0.34
2/14/2020,XRP,0.33942
2/15/2020,XRP,0.34676
2/16/2020,XRP,0.31892
2/17/2020,XRP,0.29511
2/18/2020,XRP,0.30273
2/19/2020,XRP,0.30777
2/20/2020,XRP,0.28168
2/21/2020,XRP,0.27898
2/22/2020,XRP,0.2785
2/23/2020,XRP,0.28467
2/24/2020,XRP,0.28425
2/25/2020,XRP,0.271
2/26/2020,XRP,0.25512
2/27/2020,XRP,0.24722
2/28/2020,XRP,0.244
2/29/2020,XRP,0.24244
3/1/2020,XRP,0.23607
3/2/2020,XRP,0.24149
3/3/2020,XRP,0.2397
3/4/2020,XRP,0.23839
3/5/2020,XRP,0.2432
3/6/2020,XRP,0.24629
3/7/2020,XRP,0.245
3/8/2020,XRP,0.23624
3/9/2020,XRP,0.2115
3/10/2020,XRP,0.21567
3/11/2020,XRP,0.2138
3/12/2020,XRP,0.20988
3/13/2020,XRP,0.16614
3/14/2020,XRP,0.161
3/15/2020,XRP,0.16422
3/16/2020,XRP,0.15338
3/17/2020,XRP,0.1519
3/18/2020,XRP,0.14938
3/19/2020,XRP,0.17257
3/20/2020,XRP,0.175
3/21/2020,XRP,0.16196
3/22/2020,XRP,0.16178
3/23/2020,XRP,0.16163
3/24/2020,XRP,0.16387
3/25/2020,XRP,0.16524
3/26/2020,XRP,0.17742
3/27/2020,XRP,0.18724
3/28/2020,XRP,0.17984
3/29/2020,XRP,0.1767
3/30/2020,XRP,0.17546
3/31/2020,XRP,0.17789
4/1/2020,XRP,0.1763
4/2/2020,XRP,0.1865
4/3/2020,XRP,0.18277
4/4/2020,XRP,0.18365
4/5/2020,XRP,0.18206
4/6/2020,XRP,0.19834
4/7/2020,XRP,0.20519
4/8/2020,XRP,0.20294
4/9/2020,XRP,0.20231
4/10/2020,XRP,0.19872
4/11/2020,XRP,0.19213
4/12/2020,XRP,0.19567
4/13/2020,XRP,0.18947
4/14/2020,XRP,0.18931
4/15/2020,XRP,0.18973
4/16/2020,XRP,0.19399
4/17/2020,XRP,0.19185
4/18/2020,XRP,0.19715
4/19/2020,XRP,0.19638
4/20/2020,XRP,0.19453
4/21/2020,XRP,0.18637
4/22/2020,XRP,0.18964
4/23/2020,XRP,0.19951
4/24/2020,XRP,0.19695
4/25/2020,XRP,0.19776
4/26/2020,XRP,0.19775
4/27/2020,XRP,0.19979
4/28/2020,XRP,0.21806
4/29/2020,XRP,0.23075
4/30/2020,XRP,0.2359
5/1/2020,XRP,0.22418
5/2/2020,XRP,0.22575
5/3/2020,XRP,0.22667
5/4/2020,XRP,0.22057
5/5/2020,XRP,0.22213
5/6/2020,XRP,0.2224
5/7/2020,XRP,0.2211
5/8/2020,XRP,0.22199
5/9/2020,XRP,0.225
5/10/2020,XRP,0.21651
5/11/2020,XRP,0.20031
5/12/2020,XRP,0.2001
5/13/2020,XRP,0.20429
5/14/2020,XRP,0.20636
5/15/2020,XRP,0.20467
5/16/2020,XRP,0.2025
5/17/2020,XRP,0.20465
5/18/2020,XRP,0.20805
5/19/2020,XRP,0.20668
5/20/2020,XRP,0.20624
5/21/2020,XRP,0.20305
5/22/2020,XRP,0.2025
5/23/2020,XRP,0.20216
5/24/2020,XRP,0.20122
5/25/2020,XRP,0.19719
5/26/2020,XRP,0.19695
5/27/2020,XRP,0.20048
5/28/2020,XRP,0.20095
5/29/2020,XRP,0.20292
5/30/2020,XRP,0.208
5/31/2020,XRP,0.21356
6/1/2020,XRP,0.21268
6/2/2020,XRP,0.2147
6/3/2020,XRP,0.20487
6/4/2020,XRP,0.20724
6/5/2020,XRP,0.20585
6/6/2020,XRP,0.20484
6/7/2020,XRP,0.20496
6/8/2020,XRP,0.20444
6/9/2020,XRP,0.20528
6/10/2020,XRP,0.20388
6/11/2020,XRP,0.2036
6/12/2020,XRP,0.19505
6/13/2020,XRP,0.19379
6/14/2020,XRP,0.19249
6/15/2020,XRP,0.19344
6/16/2020,XRP,0.19404
6/17/2020,XRP,0.19895
6/18/2020,XRP,0.19325
6/19/2020,XRP,0.19036
6/20/2020,XRP,0.18897
6/21/2020,XRP,0.18848
6/22/2020,XRP,0.19051
6/23/2020,XRP,0.19042
6/24/2020,XRP,0.19016
6/25/2020,XRP,0.18414
6/26/2020,XRP,0.18694
6/27/2020,XRP,0.1835
6/28/2020,XRP,0.17983
6/29/2020,XRP,0.17939
6/30/2020,XRP,0.17775
7/1/2020,XRP,0.17814
7/2/2020,XRP,0.1777
7/3/2020,XRP,0.17865
7/4/2020,XRP,0.17964
7/5/2020,XRP,0.1788
7/6/2020,XRP,0.18934
7/7/2020,XRP,0.18969
7/8/2020,XRP,0.20669
7/9/2020,XRP,0.21186
7/10/2020,XRP,0.20272
7/11/2020,XRP,0.20482
7/12/2020,XRP,0.20401
7/13/2020,XRP,0.2066
7/14/2020,XRP,0.19978
7/15/2020,XRP,0.1999
7/16/2020,XRP,0.19756
7/17/2020,XRP,0.19824
7/18/2020,XRP,0.20203
7/19/2020,XRP,0.20205
7/20/2020,XRP,0.20019
7/21/2020,XRP,0.201
7/22/2020,XRP,0.20441
7/23/2020,XRP,0.21584
7/24/2020,XRP,0.20855
7/25/2020,XRP,0.21756
7/26/2020,XRP,0.22499
7/27/2020,XRP,0.23
7/28/2020,XRP,0.23476
7/29/2020,XRP,0.25
7/30/2020,XRP,0.24954
7/31/2020,XRP,0.26042
8/1/2020,XRP,0.29739
8/2/2020,XRP,0.32628
8/3/2020,XRP,0.31999
8/4/2020,XRP,0.31926
8/5/2020,XRP,0.30813
8/6/2020,XRP,0.31126
8/7/2020,XRP,0.31037
8/8/2020,XRP,0.2987
8/9/2020,XRP,0.29839
8/10/2020,XRP,0.30008
8/11/2020,XRP,0.30736
8/12/2020,XRP,0.28737
8/13/2020,XRP,0.29561
8/14/2020,XRP,0.3073
8/15/2020,XRP,0.30537
8/16/2020,XRP,0.3048
8/17/2020,XRP,0.32689
8/18/2020,XRP,0.32156
8/19/2020,XRP,0.30616
8/20/2020,XRP,0.29465
8/21/2020,XRP,0.29585
8/22/2020,XRP,0.28663
8/23/2020,XRP,0.28808
8/24/2020,XRP,0.292
8/25/2020,XRP,0.28959
8/26/2020,XRP,0.28078
8/27/2020,XRP,0.27833
8/28/2020,XRP,0.2732
8/29/2020,XRP,0.27685
8/30/2020,XRP,0.28389
8/31/2020,XRP,0.2845
9/1/2020,XRP,0.29884
9/2/2020,XRP,0.304
9/3/2020,XRP,0.2765
9/4/2020,XRP,0.26582
9/5/2020,XRP,0.25951
9/6/2020,XRP,0.24358
9/7/2020,XRP,0.24292
9/8/2020,XRP,0.24365
9/9/2020,XRP,0.24278
9/10/2020,XRP,0.24871
9/11/2020,XRP,0.2444
9/12/2020,XRP,0.24879
9/13/2020,XRP,0.2535
9/14/2020,XRP,0.2484
9/15/2020,XRP,0.2494
9/16/2020,XRP,0.25117
9/17/2020,XRP,0.2586
9/18/2020,XRP,0.25522
9/19/2020,XRP,0.25497
9/20/2020,XRP,0.25125
9/21/2020,XRP,0.24809
9/22/2020,XRP,0.23459
9/23/2020,XRP,0.2352
9/24/2020,XRP,0.23401
9/25/2020,XRP,0.24477
9/26/2020,XRP,0.24568
9/27/2020,XRP,0.24474
9/28/2020,XRP,0.24851
9/29/2020,XRP,0.24662
9/30/2020,XRP,0.24289
10/1/2020,XRP,0.24452
10/2/2020,XRP,0.23937
10/3/2020,XRP,0.23499
10/4/2020,XRP,0.25024
10/5/2020,XRP,0.25442
10/6/2020,XRP,0.25932
10/7/2020,XRP,0.25141
10/8/2020,XRP,0.25297
10/9/2020,XRP,0.25665
10/10/2020,XRP,0.26071
10/11/2020,XRP,0.25842
10/12/2020,XRP,0.25826
10/13/2020,XRP,0.25997
10/14/2020,XRP,0.2584
10/15/2020,XRP,0.25014
10/16/2020,XRP,0.24787
10/17/2020,XRP,0.24329
10/18/2020,XRP,0.24362
10/19/2020,XRP,0.24945
10/20/2020,XRP,0.25039
10/21/2020,XRP,0.25555
10/22/2020,XRP,0.26357
10/23/2020,XRP,0.25921
10/24/2020,XRP,0.25763
10/25/2020,XRP,0.25714
10/26/2020,XRP,0.2591
10/27/2020,XRP,0.25398
10/28/2020,XRP,0.25666
10/29/2020,XRP,0.24702
10/30/2020,XRP,0.24402
10/31/2020,XRP,0.24351
11/1/2020,XRP,0.24138
11/2/2020,XRP,0.2452
11/3/2020,XRP,0.24425
11/4/2020,XRP,0.24045
11/5/2020,XRP,0.24743
11/6/2020,XRP,0.2614
11/7/2020,XRP,0.26733
11/8/2020,XRP,0.25701
11/9/2020,XRP,0.2562
11/10/2020,XRP,0.265
11/11/2020,XRP,0.26
11/12/2020,XRP,0.25818
11/13/2020,XRP,0.2659
11/14/2020,XRP,0.2777
11/15/2020,XRP,0.27677
11/16/2020,XRP,0.28998
11/17/2020,XRP,0.305
11/18/2020,XRP,0.30818
11/19/2020,XRP,0.30659
11/20/2020,XRP,0.33091
11/21/2020,XRP,0.4695
11/22/2020,XRP,0.49659
11/23/2020,XRP,0.61984
11/24/2020,XRP,0.78068
11/25/2020,XRP,0.725
11/26/2020,XRP,0.652
11/27/2020,XRP,0.58669
11/28/2020,XRP,0.64888
11/29/2020,XRP,0.637
11/30/2020,XRP,0.6791
12/1/2020,XRP,0.681
12/2/2020,XRP,0.6368
12/3/2020,XRP,0.6418
12/4/2020,XRP,0.6342
12/5/2020,XRP,0.59628
12/6/2020,XRP,0.62801
12/7/2020,XRP,0.624
12/8/2020,XRP,0.61048
12/9/2020,XRP,0.60544
12/10/2020,XRP,0.58848
12/11/2020,XRP,0.58697
12/12/2020,XRP,0.55102
12/13/2020,XRP,0.5278
12/14/2020,XRP,0.51852
12/15/2020,XRP,0.50715
12/16/2020,XRP,0.57477
12/17/2020,XRP,0.65852
12/18/2020,XRP,0.61346
12/19/2020,XRP,0.60377
12/20/2020,XRP,0.58658
12/21/2020,XRP,0.56935
12/22/2020,XRP,0.52213
12/23/2020,XRP,0.44842
12/24/2020,XRP,0.3778
12/25/2020,XRP,0.3855
12/26/2020,XRP,0.32723
12/27/2020,XRP,0.312
12/28/2020,XRP,0.31
12/29/2020,XRP,0.25167
12/30/2020,XRP,0.23665
12/31/2020,XRP,0.22949
1/1/2021,XRP,0.25
1/2/2021,XRP,0.23823
1/3/2021,XRP,0.23852
1/4/2021,XRP,0.26091
1/5/2021,XRP,0.24269
1/6/2021,XRP,0.2745
1/7/2021,XRP,0.37
1/8/2021,XRP,0.3467
1/9/2021,XRP,0.3395
1/10/2021,XRP,0.368
1/11/2021,XRP,0.31627
1/12/2021,XRP,0.31003
1/13/2021,XRP,0.31
1/14/2021,XRP,0.309
1/15/2021,XRP,0.30337
1/16/2021,XRP,0.29666
1/17/2021,XRP,0.28572
1/18/2021,XRP,0.28875
1/19/2021,XRP,0.33
1/20/2021,XRP,0.31184
1/21/2021,XRP,0.30797
1/22/2021,XRP,0.27826
1/23/2021,XRP,0.28356
1/24/2021,XRP,0.27798
1/25/2021,XRP,0.285
1/26/2021,XRP,0.27095
1/27/2021,XRP,0.26871
1/28/2021,XRP,0.27
1/29/2021,XRP,0.31724
1/30/2021,XRP,0.5178
1/31/2021,XRP,0.51
2/1/2021,XRP,0.755
2/2/2021,XRP,0.41123
2/3/2021,XRP,0.419
2/4/2021,XRP,0.48159
2/5/2021,XRP,0.47222
2/6/2021,XRP,0.45688
2/7/2021,XRP,0.45089
2/8/2021,XRP,0.4692
2/9/2021,XRP,0.49
2/10/2021,XRP,0.54224
2/11/2021,XRP,0.53545
2/12/2021,XRP,0.61922
2/13/2021,XRP,0.64244
2/14/2021,XRP,0.63981
2/15/2021,XRP,0.6043
2/16/2021,XRP,0.58005
2/17/2021,XRP,0.55751
2/18/2021,XRP,0.55995
2/19/2021,XRP,0.58195
2/20/2021,XRP,0.58235
2/21/2021,XRP,0.55858
2/22/2021,XRP,0.65155
2/23/2021,XRP,0.57172
2/24/2021,XRP,0.49999
2/25/2021,XRP,0.48233
2/26/2021,XRP,0.45067
2/27/2021,XRP,0.45945
2/28/2021,XRP,0.43876
3/1/2021,XRP,0.454
3/2/2021,XRP,0.45532
3/3/2021,XRP,0.46869
3/4/2021,XRP,0.49449
