date,Asset,Value
4/27/2020,GME,5.82
4/28/2020,GME,5.64
4/29/2020,GME,6.04
4/30/2020,GME,5.73
5/1/2020,GME,6.05
5/4/2020,GME,5.48
5/5/2020,GME,5.39
5/6/2020,GME,4.93
5/7/2020,GME,4.87
5/8/2020,GME,4.98
5/11/2020,GME,4.76
5/12/2020,GME,4.54
5/13/2020,GME,4.21
5/14/2020,GME,4.13
5/15/2020,GME,4.22
5/18/2020,GME,4.58
5/19/2020,GME,4.44
5/20/2020,GME,4.43
5/21/2020,GME,4.44
5/22/2020,GME,4.18
5/26/2020,GME,4.42
5/27/2020,GME,4.69
5/28/2020,GME,4.33
5/29/2020,GME,4.06
6/1/2020,GME,4.13
6/2/2020,GME,4.18
6/3/2020,GME,4.44
6/4/2020,GME,4.47
6/5/2020,GME,4.14
6/8/2020,GME,5.01
6/9/2020,GME,4.96
6/10/2020,GME,5.07
6/11/2020,GME,4.37
6/12/2020,GME,4.72
6/15/2020,GME,4.69
6/16/2020,GME,4.64
6/17/2020,GME,4.76
6/18/2020,GME,4.95
6/19/2020,GME,4.88
6/22/2020,GME,4.87
6/23/2020,GME,4.83
6/24/2020,GME,4.41
6/25/2020,GME,4.46
6/26/2020,GME,4.35
6/29/2020,GME,4.38
6/30/2020,GME,4.34
7/1/2020,GME,4.44
7/2/2020,GME,4.29
7/6/2020,GME,4.24
7/7/2020,GME,4.09
7/8/2020,GME,4.26
7/9/2020,GME,4.21
7/10/2020,GME,4.34
7/13/2020,GME,4.26
7/14/2020,GME,4.08
7/15/2020,GME,4.19
7/16/2020,GME,4.17
7/17/2020,GME,3.96
7/20/2020,GME,3.85
7/21/2020,GME,4.01
7/22/2020,GME,4.11
7/23/2020,GME,4.11
7/24/2020,GME,4.03
7/27/2020,GME,4.01
7/28/2020,GME,3.94
7/29/2020,GME,4.06
7/30/2020,GME,4.1
7/31/2020,GME,4.01
8/3/2020,GME,4.15
8/4/2020,GME,4.43
8/5/2020,GME,4.63
8/6/2020,GME,4.43
8/7/2020,GME,4.16
8/10/2020,GME,4.33
8/11/2020,GME,4.35
8/12/2020,GME,4.52
8/13/2020,GME,4.64
8/14/2020,GME,4.75
8/17/2020,GME,4.63
8/18/2020,GME,4.81
8/19/2020,GME,4.72
8/20/2020,GME,4.61
8/21/2020,GME,5.03
8/24/2020,GME,4.87
8/25/2020,GME,4.98
8/26/2020,GME,5.11
8/27/2020,GME,5.25
8/28/2020,GME,5.39
8/31/2020,GME,6.68
9/1/2020,GME,7.65
9/2/2020,GME,7.71
9/3/2020,GME,7.82
9/4/2020,GME,7.65
9/8/2020,GME,7.7
9/9/2020,GME,7.35
9/10/2020,GME,6.23
9/11/2020,GME,6.09
9/14/2020,GME,6.91
9/15/2020,GME,7.09
9/16/2020,GME,8.68
9/17/2020,GME,9.2
9/18/2020,GME,9.47
9/21/2020,GME,8.75
9/22/2020,GME,10.56
9/23/2020,GME,10.04
9/24/2020,GME,9.14
9/25/2020,GME,10.02
9/28/2020,GME,10.09
9/29/2020,GME,10.35
9/30/2020,GME,10.2
10/1/2020,GME,9.77
10/2/2020,GME,9.39
10/5/2020,GME,9.46
10/6/2020,GME,9.13
10/7/2020,GME,9.36
10/8/2020,GME,13.49
10/9/2020,GME,12.02
10/12/2020,GME,11.8
10/13/2020,GME,11.88
10/14/2020,GME,12.25
10/15/2020,GME,13.83
10/16/2020,GME,13.31
10/19/2020,GME,13.91
10/20/2020,GME,13.86
10/21/2020,GME,14.1
10/22/2020,GME,14.91
10/23/2020,GME,15
10/26/2020,GME,13.45
10/27/2020,GME,12.69
10/28/2020,GME,11.82
10/29/2020,GME,11.73
10/30/2020,GME,10.47
11/2/2020,GME,10.75
11/3/2020,GME,11.57
11/4/2020,GME,10.91
11/5/2020,GME,11.45
11/6/2020,GME,11.86
11/9/2020,GME,11.49
11/10/2020,GME,11.1
11/11/2020,GME,11.75
11/12/2020,GME,11.13
11/13/2020,GME,11.01
11/16/2020,GME,12.06
11/17/2020,GME,11.63
11/18/2020,GME,11.57
11/19/2020,GME,12.46
11/20/2020,GME,12.71
11/23/2020,GME,13.9
11/24/2020,GME,13.67
11/25/2020,GME,14.75
11/27/2020,GME,16.08
11/30/2020,GME,16.56
12/1/2020,GME,15.8
12/2/2020,GME,16.58
12/3/2020,GME,16.12
12/4/2020,GME,16.9
12/7/2020,GME,16.35
12/8/2020,GME,16.94
12/9/2020,GME,13.66
12/10/2020,GME,14.12
12/11/2020,GME,13.31
12/14/2020,GME,12.72
12/15/2020,GME,13.85
12/16/2020,GME,13.85
12/17/2020,GME,14.83
12/18/2020,GME,15.63
12/21/2020,GME,15.53
12/22/2020,GME,19.46
12/23/2020,GME,20.57
12/24/2020,GME,20.15
12/28/2020,GME,20.99
12/29/2020,GME,19.38
12/30/2020,GME,19.26
12/31/2020,GME,18.84
1/4/2021,GME,17.25
1/5/2021,GME,17.37
1/6/2021,GME,18.36
1/7/2021,GME,18.08
1/8/2021,GME,17.69
1/11/2021,GME,19.94
1/12/2021,GME,19.95
1/13/2021,GME,31.4
1/14/2021,GME,39.91
1/15/2021,GME,35.5
1/19/2021,GME,39.36
1/20/2021,GME,39.12
1/21/2021,GME,43.03
1/22/2021,GME,65.01
1/25/2021,GME,76.79
1/26/2021,GME,147.98
1/27/2021,GME,347.51
1/28/2021,GME,193.6
1/29/2021,GME,325
2/1/2021,GME,225
2/2/2021,GME,90
2/3/2021,GME,92.41
2/4/2021,GME,53.5
2/5/2021,GME,63.77
2/8/2021,GME,60
2/9/2021,GME,50.31
2/10/2021,GME,51.2
2/11/2021,GME,51.1
2/12/2021,GME,52.4
2/16/2021,GME,49.51
2/17/2021,GME,45.94
2/18/2021,GME,40.69
2/19/2021,GME,40.59
2/22/2021,GME,46
2/23/2021,GME,44.97
2/24/2021,GME,91.71
2/25/2021,GME,108.73
2/26/2021,GME,101.74
3/1/2021,GME,120.4
3/2/2021,GME,118.18
3/3/2021,GME,124.18
3/4/2021,GME,132.35
3/5/2021,GME,137.74
3/8/2021,GME,194.5
3/9/2021,GME,246.9
3/10/2021,GME,265
3/11/2021,GME,260
3/12/2021,GME,264.5
3/15/2021,GME,220.14
3/16/2021,GME,208.17
3/17/2021,GME,209.81
3/18/2021,GME,201.75
3/19/2021,GME,200.27
3/22/2021,GME,194.49
3/23/2021,GME,181.75
3/24/2021,GME,120.34
3/25/2021,GME,183.75
3/26/2021,GME,181
3/29/2021,GME,181.3
3/30/2021,GME,194.46
3/31/2021,GME,189.82
4/1/2021,GME,191.45
4/5/2021,GME,186.95
4/6/2021,GME,184.5
4/7/2021,GME,177.97
4/8/2021,GME,170.26
4/9/2021,GME,158.36
4/12/2021,GME,141.09
4/13/2021,GME,140.99
4/14/2021,GME,166.53
4/15/2021,GME,156.44
4/16/2021,GME,154.69
4/19/2021,GME,164.37
4/20/2021,GME,158.53
4/21/2021,GME,158.51
4/22/2021,GME,151.17
4/23/2021,GME,151.18
4/26/2021,GME,168.93
4/27/2021,GME,177.77
4/28/2021,GME,178.58
4/29/2021,GME,176.19
4/30/2021,GME,173.59
1/3/2017,BB,6.96
1/4/2017,BB,7.11
1/5/2017,BB,7.12
1/6/2017,BB,7.16
1/9/2017,BB,7.12
1/10/2017,BB,7.12
1/11/2017,BB,7.22
1/12/2017,BB,7.23
1/13/2017,BB,7.27
1/17/2017,BB,7.16
1/18/2017,BB,7.21
1/19/2017,BB,7.1
1/20/2017,BB,7.13
1/23/2017,BB,7.13
1/24/2017,BB,7.21
1/25/2017,BB,7.32
1/26/2017,BB,7.31
1/27/2017,BB,7.19
1/30/2017,BB,7.05
1/31/2017,BB,7.06
2/1/2017,BB,7
2/2/2017,BB,7
2/3/2017,BB,7
2/6/2017,BB,7.01
2/7/2017,BB,7.14
2/8/2017,BB,7.23
2/9/2017,BB,7.3
2/10/2017,BB,7.38
2/13/2017,BB,7.39
2/14/2017,BB,7.35
2/15/2017,BB,7.4
2/16/2017,BB,7.35
2/17/2017,BB,7.49
2/21/2017,BB,7.32
2/22/2017,BB,7.24
2/23/2017,BB,7.16
2/24/2017,BB,7.08
2/27/2017,BB,7.1
2/28/2017,BB,6.96
3/1/2017,BB,6.89
3/2/2017,BB,6.89
3/3/2017,BB,6.88
3/6/2017,BB,6.76
3/7/2017,BB,6.77
3/8/2017,BB,6.68
3/9/2017,BB,6.79
3/10/2017,BB,6.84
3/13/2017,BB,7.02
3/14/2017,BB,7.04
3/15/2017,BB,7.14
3/16/2017,BB,7.17
3/17/2017,BB,7.15
3/20/2017,BB,7.2
3/21/2017,BB,7.01
3/22/2017,BB,7.04
3/23/2017,BB,7.11
3/24/2017,BB,7.07
3/27/2017,BB,7.09
3/28/2017,BB,7.03
3/29/2017,BB,7.01
3/30/2017,BB,6.95
3/31/2017,BB,7.75
4/3/2017,BB,7.8
4/4/2017,BB,8.07
4/5/2017,BB,7.92
4/6/2017,BB,7.92
4/7/2017,BB,7.81
4/10/2017,BB,7.71
4/11/2017,BB,7.7
4/12/2017,BB,8.93
4/13/2017,BB,8.64
4/17/2017,BB,8.77
4/18/2017,BB,8.73
4/19/2017,BB,8.93
4/20/2017,BB,9.1
4/21/2017,BB,9.08
4/24/2017,BB,9.29
4/25/2017,BB,9.19
4/26/2017,BB,9.2
4/27/2017,BB,9.32
4/28/2017,BB,9.34
5/1/2017,BB,9.32
5/2/2017,BB,9.27
5/3/2017,BB,9.27
5/4/2017,BB,9.25
5/5/2017,BB,9.49
5/8/2017,BB,9.4
5/9/2017,BB,9.47
5/10/2017,BB,9.52
5/11/2017,BB,9.38
5/12/2017,BB,9.35
5/15/2017,BB,9.63
5/16/2017,BB,10.18
5/17/2017,BB,10.1
5/18/2017,BB,10.11
5/19/2017,BB,10.38
5/22/2017,BB,11.32
5/23/2017,BB,11.3
5/24/2017,BB,11.09
5/25/2017,BB,11.22
5/26/2017,BB,11.11
5/30/2017,BB,10.61
5/31/2017,BB,10.57
6/1/2017,BB,11.39
6/2/2017,BB,11.29
6/5/2017,BB,11.15
6/6/2017,BB,11.15
6/7/2017,BB,11.04
6/8/2017,BB,11.17
6/9/2017,BB,11.03
6/12/2017,BB,10.6
6/13/2017,BB,10.84
6/14/2017,BB,10.57
6/15/2017,BB,10.54
6/16/2017,BB,10.53
6/19/2017,BB,10.74
6/20/2017,BB,10.73
6/21/2017,BB,10.65
6/22/2017,BB,11.06
6/23/2017,BB,9.71
6/26/2017,BB,10.27
6/27/2017,BB,9.99
6/28/2017,BB,10.23
6/29/2017,BB,10
6/30/2017,BB,9.99
7/3/2017,BB,9.91
7/5/2017,BB,9.9
7/6/2017,BB,9.71
7/7/2017,BB,9.9
7/10/2017,BB,9.86
7/11/2017,BB,9.94
7/12/2017,BB,9.9
7/13/2017,BB,9.89
7/14/2017,BB,9.97
7/17/2017,BB,9.94
7/18/2017,BB,9.88
7/19/2017,BB,10.14
7/20/2017,BB,10.13
7/21/2017,BB,10.04
7/24/2017,BB,10.09
7/25/2017,BB,9.98
7/26/2017,BB,9.87
7/27/2017,BB,9.74
7/28/2017,BB,9.72
7/31/2017,BB,9.38
8/1/2017,BB,9.51
8/2/2017,BB,9.5
8/3/2017,BB,9.42
8/4/2017,BB,9.44
8/7/2017,BB,9.1
8/8/2017,BB,9.03
8/9/2017,BB,8.95
8/10/2017,BB,8.73
8/11/2017,BB,8.78
8/14/2017,BB,8.95
8/15/2017,BB,8.82
8/16/2017,BB,8.83
8/17/2017,BB,8.72
8/18/2017,BB,8.68
8/21/2017,BB,8.58
8/22/2017,BB,8.79
8/23/2017,BB,8.83
8/24/2017,BB,8.95
8/25/2017,BB,8.99
8/28/2017,BB,8.99
8/29/2017,BB,9.03
8/30/2017,BB,9.07
8/31/2017,BB,9.27
9/1/2017,BB,9.18
9/5/2017,BB,9.01
9/6/2017,BB,9.06
9/7/2017,BB,9.11
9/8/2017,BB,9.01
9/11/2017,BB,9.16
9/12/2017,BB,9.28
9/13/2017,BB,9.18
9/14/2017,BB,9.27
9/15/2017,BB,9.27
9/18/2017,BB,9.26
9/19/2017,BB,9.14
9/20/2017,BB,9.85
9/21/2017,BB,9.61
9/22/2017,BB,9.13
9/25/2017,BB,9.14
9/26/2017,BB,9.14
9/27/2017,BB,9.23
9/28/2017,BB,10.47
9/29/2017,BB,11.18
10/2/2017,BB,11.34
10/3/2017,BB,11.12
10/4/2017,BB,11.08
10/5/2017,BB,11.02
10/6/2017,BB,11.07
10/9/2017,BB,11.27
10/10/2017,BB,11.34
10/11/2017,BB,11.39
10/12/2017,BB,11.49
10/13/2017,BB,11.57
10/16/2017,BB,11.37
10/17/2017,BB,11.27
10/18/2017,BB,11.25
10/19/2017,BB,11.23
10/20/2017,BB,11.12
10/23/2017,BB,11
10/24/2017,BB,11.02
10/25/2017,BB,10.75
10/26/2017,BB,10.74
10/27/2017,BB,10.69
10/30/2017,BB,11.09
10/31/2017,BB,10.94
11/1/2017,BB,10.78
11/2/2017,BB,10.71
11/3/2017,BB,10.95
11/6/2017,BB,10.97
11/7/2017,BB,10.83
11/8/2017,BB,10.82
11/9/2017,BB,10.76
11/10/2017,BB,10.78
11/13/2017,BB,10.69
11/14/2017,BB,10.4
11/15/2017,BB,10.33
11/16/2017,BB,10.38
11/17/2017,BB,10.3
11/20/2017,BB,10.24
11/21/2017,BB,10.54
11/22/2017,BB,10.73
11/24/2017,BB,10.79
11/27/2017,BB,10.88
11/28/2017,BB,10.93
11/29/2017,BB,10.65
11/30/2017,BB,10.77
12/1/2017,BB,10.79
12/4/2017,BB,10.44
12/5/2017,BB,10.34
12/6/2017,BB,10.21
12/7/2017,BB,10.29
12/8/2017,BB,10.25
12/11/2017,BB,10.56
12/12/2017,BB,10.66
12/13/2017,BB,10.65
12/14/2017,BB,10.67
12/15/2017,BB,10.84
12/18/2017,BB,10.94
12/19/2017,BB,10.87
12/20/2017,BB,12.17
12/21/2017,BB,11.8
12/22/2017,BB,11.6
12/26/2017,BB,11.28
12/27/2017,BB,11.22
12/28/2017,BB,11.35
12/29/2017,BB,11.17
1/2/2018,BB,12.02
1/3/2018,BB,13.53
1/4/2018,BB,13.37
1/5/2018,BB,13.83
1/8/2018,BB,14.12
1/9/2018,BB,14.4
1/10/2018,BB,13.67
1/11/2018,BB,13.45
1/12/2018,BB,13.65
1/16/2018,BB,13.81
1/17/2018,BB,13.67
1/18/2018,BB,13.25
1/19/2018,BB,13.31
1/22/2018,BB,13.28
1/23/2018,BB,13.53
1/24/2018,BB,13.25
1/25/2018,BB,13.05
1/26/2018,BB,13.43
1/29/2018,BB,13
1/30/2018,BB,12.58
1/31/2018,BB,12.66
2/1/2018,BB,12.9
2/2/2018,BB,12.41
2/5/2018,BB,11.86
2/6/2018,BB,12
2/7/2018,BB,11.75
2/8/2018,BB,11.41
2/9/2018,BB,11.61
2/12/2018,BB,11.73
2/13/2018,BB,11.77
2/14/2018,BB,12.1
2/15/2018,BB,12.12
2/16/2018,BB,12.06
2/20/2018,BB,12.11
2/21/2018,BB,12.2
2/22/2018,BB,11.91
2/23/2018,BB,12.55
2/26/2018,BB,12.58
2/27/2018,BB,12.35
2/28/2018,BB,12.14
3/1/2018,BB,12.11
3/2/2018,BB,12.36
3/5/2018,BB,12.39
3/6/2018,BB,12.44
3/7/2018,BB,12.5
3/8/2018,BB,12.89
3/9/2018,BB,12.87
3/12/2018,BB,12.82
3/13/2018,BB,12.61
3/14/2018,BB,12.8
3/15/2018,BB,13.25
3/16/2018,BB,12.95
3/19/2018,BB,12.72
3/20/2018,BB,13.08
3/21/2018,BB,13.16
3/22/2018,BB,12.82
3/23/2018,BB,12.44
3/26/2018,BB,13.09
3/27/2018,BB,12.4
3/28/2018,BB,12.2
3/29/2018,BB,11.5
4/2/2018,BB,10.72
4/3/2018,BB,10.44
4/4/2018,BB,10.53
4/5/2018,BB,10.47
4/6/2018,BB,10.19
4/9/2018,BB,10.18
4/10/2018,BB,10.63
4/11/2018,BB,10.35
4/12/2018,BB,10.54
4/13/2018,BB,10.5
4/16/2018,BB,10.51
4/17/2018,BB,10.77
4/18/2018,BB,10.79
4/19/2018,BB,10.6
4/20/2018,BB,10.63
4/23/2018,BB,10.64
4/24/2018,BB,10.4
4/25/2018,BB,10.37
4/26/2018,BB,10.55
4/27/2018,BB,10.45
4/30/2018,BB,10.47
5/1/2018,BB,10.53
5/2/2018,BB,10.85
5/3/2018,BB,10.71
5/4/2018,BB,10.84
5/7/2018,BB,10.99
5/8/2018,BB,11.12
5/9/2018,BB,11.58
5/10/2018,BB,11.88
5/11/2018,BB,11.6
5/14/2018,BB,11.62
5/15/2018,BB,11.7
5/16/2018,BB,11.61
5/17/2018,BB,11.58
5/18/2018,BB,11.54
5/21/2018,BB,11.52
5/22/2018,BB,11.59
5/23/2018,BB,11.6
5/24/2018,BB,11.57
5/25/2018,BB,11.75
5/29/2018,BB,11.73
5/30/2018,BB,11.9
5/31/2018,BB,11.83
6/1/2018,BB,11.64
6/4/2018,BB,11.91
6/5/2018,BB,12.16
6/6/2018,BB,12.54
6/7/2018,BB,12.25
6/8/2018,BB,12.1
6/11/2018,BB,12.07
6/12/2018,BB,12.33
6/13/2018,BB,12.33
6/14/2018,BB,12.22
6/15/2018,BB,12.31
6/18/2018,BB,12.2
6/19/2018,BB,11.89
6/20/2018,BB,11.9
6/21/2018,BB,11.7
6/22/2018,BB,10.68
6/25/2018,BB,10.01
6/26/2018,BB,10.12
6/27/2018,BB,9.7
6/28/2018,BB,9.76
6/29/2018,BB,9.65
7/2/2018,BB,9.96
7/3/2018,BB,10
7/5/2018,BB,9.8
7/6/2018,BB,9.92
7/9/2018,BB,10.04
7/10/2018,BB,10.08
7/11/2018,BB,9.88
7/12/2018,BB,10.09
7/13/2018,BB,10.2
7/16/2018,BB,10.1
7/17/2018,BB,10.11
7/18/2018,BB,10.01
7/19/2018,BB,10.33
7/20/2018,BB,10.28
7/23/2018,BB,10.39
7/24/2018,BB,10.23
7/25/2018,BB,10.32
7/26/2018,BB,10.26
7/27/2018,BB,9.99
7/30/2018,BB,9.7
7/31/2018,BB,9.81
8/1/2018,BB,9.74
8/2/2018,BB,10.01
8/3/2018,BB,10.07
8/6/2018,BB,10.19
8/7/2018,BB,9.85
8/8/2018,BB,10.32
8/9/2018,BB,10.46
8/10/2018,BB,10.3
8/13/2018,BB,10.29
8/14/2018,BB,10.22
8/15/2018,BB,9.95
8/16/2018,BB,10.08
8/17/2018,BB,10.07
8/20/2018,BB,10.14
8/21/2018,BB,10.12
8/22/2018,BB,10.17
8/23/2018,BB,10.26
8/24/2018,BB,10.6
8/27/2018,BB,10.78
8/28/2018,BB,10.94
8/29/2018,BB,10.82
8/30/2018,BB,10.6
8/31/2018,BB,10.67
9/4/2018,BB,10.64
9/5/2018,BB,9.97
9/6/2018,BB,9.85
9/7/2018,BB,10.02
9/10/2018,BB,9.97
9/11/2018,BB,10.3
9/12/2018,BB,10.28
9/13/2018,BB,10.26
9/14/2018,BB,10.3
9/17/2018,BB,10.11
9/18/2018,BB,10.26
9/19/2018,BB,10.21
9/20/2018,BB,10.34
9/21/2018,BB,10.41
9/24/2018,BB,10.42
9/25/2018,BB,10.4
9/26/2018,BB,10.32
9/27/2018,BB,10.19
9/28/2018,BB,11.38
10/1/2018,BB,10.83
10/2/2018,BB,10.36
10/3/2018,BB,10.56
10/4/2018,BB,10.26
10/5/2018,BB,10.02
10/8/2018,BB,9.94
10/9/2018,BB,9.76
10/10/2018,BB,9.25
10/11/2018,BB,9.51
10/12/2018,BB,9.6
10/15/2018,BB,9.47
10/16/2018,BB,9.77
10/17/2018,BB,9.74
10/18/2018,BB,9.61
10/19/2018,BB,9.32
10/22/2018,BB,9.47
10/23/2018,BB,9.36
10/24/2018,BB,8.83
10/25/2018,BB,9.14
10/26/2018,BB,8.96
10/29/2018,BB,8.81
10/30/2018,BB,9.02
10/31/2018,BB,9.25
11/1/2018,BB,9.53
11/2/2018,BB,9.37
11/5/2018,BB,9.34
11/6/2018,BB,9.44
11/7/2018,BB,9.63
11/8/2018,BB,9.57
11/9/2018,BB,9.3
11/12/2018,BB,8.96
11/13/2018,BB,8.96
11/14/2018,BB,8.84
11/15/2018,BB,8.86
11/16/2018,BB,8.97
11/19/2018,BB,8.59
11/20/2018,BB,8.66
11/21/2018,BB,8.78
11/23/2018,BB,8.67
11/26/2018,BB,8.94
11/27/2018,BB,8.86
11/28/2018,BB,8.91
11/29/2018,BB,8.8
11/30/2018,BB,8.79
12/3/2018,BB,8.84
12/4/2018,BB,8.41
12/6/2018,BB,8.26
12/7/2018,BB,8
12/10/2018,BB,7.9
12/11/2018,BB,7.86
12/12/2018,BB,7.97
12/13/2018,BB,7.71
12/14/2018,BB,7.6
12/17/2018,BB,7.44
12/18/2018,BB,7.47
12/19/2018,BB,7.35
12/20/2018,BB,7.55
12/21/2018,BB,6.91
12/24/2018,BB,6.77
12/26/2018,BB,7
12/27/2018,BB,7.05
12/28/2018,BB,7.16
12/31/2018,BB,7.11
1/2/2019,BB,7.11
1/3/2019,BB,6.88
1/4/2019,BB,7.23
1/7/2019,BB,7.43
1/8/2019,BB,7.41
1/9/2019,BB,7.47
1/10/2019,BB,7.52
1/11/2019,BB,7.57
1/14/2019,BB,7.49
1/15/2019,BB,7.53
1/16/2019,BB,7.66
1/17/2019,BB,7.69
1/18/2019,BB,7.86
1/22/2019,BB,7.6
1/23/2019,BB,7.72
1/24/2019,BB,7.77
1/25/2019,BB,8.1
1/28/2019,BB,8.01
1/29/2019,BB,7.96
1/30/2019,BB,8.13
1/31/2019,BB,8.07
2/1/2019,BB,8.11
2/4/2019,BB,8.22
2/5/2019,BB,8.34
2/6/2019,BB,8.31
2/7/2019,BB,8.1
2/8/2019,BB,8.11
2/11/2019,BB,8.26
2/12/2019,BB,8.42
2/13/2019,BB,8.49
2/14/2019,BB,8.49
2/15/2019,BB,8.7
2/19/2019,BB,8.74
2/20/2019,BB,8.52
2/21/2019,BB,8.37
2/22/2019,BB,8.63
2/25/2019,BB,8.75
2/26/2019,BB,8.67
2/27/2019,BB,8.68
2/28/2019,BB,8.7
3/1/2019,BB,8.79
3/4/2019,BB,8.74
3/5/2019,BB,8.71
3/6/2019,BB,9.08
3/7/2019,BB,9.02
3/8/2019,BB,9.18
3/11/2019,BB,9.26
3/12/2019,BB,9.43
3/13/2019,BB,9.44
3/14/2019,BB,9.36
3/15/2019,BB,9.42
3/18/2019,BB,9.4
3/19/2019,BB,9.36
3/20/2019,BB,9.37
3/21/2019,BB,9.36
3/22/2019,BB,9.02
3/25/2019,BB,8.83
3/26/2019,BB,8.82
3/27/2019,BB,8.76
3/28/2019,BB,8.88
3/29/2019,BB,10.09
4/1/2019,BB,9.62
4/2/2019,BB,9.6
4/3/2019,BB,9.58
4/4/2019,BB,9.31
4/5/2019,BB,9.32
4/8/2019,BB,9.36
4/9/2019,BB,9.31
4/10/2019,BB,9.3
4/11/2019,BB,9.37
4/12/2019,BB,9.27
4/15/2019,BB,9.2
4/16/2019,BB,9.3
4/17/2019,BB,9.21
4/18/2019,BB,9.21
4/22/2019,BB,9.26
4/23/2019,BB,9.2
4/24/2019,BB,8.91
4/25/2019,BB,9.05
4/26/2019,BB,9.19
4/29/2019,BB,9.29
4/30/2019,BB,9.18
5/1/2019,BB,9.07
5/2/2019,BB,9.22
5/3/2019,BB,9.39
5/6/2019,BB,9.16
5/7/2019,BB,8.99
5/8/2019,BB,8.93
5/9/2019,BB,8.84
5/10/2019,BB,8.83
5/13/2019,BB,8.36
5/14/2019,BB,8.47
5/15/2019,BB,8.57
5/16/2019,BB,8.63
5/17/2019,BB,8.45
5/20/2019,BB,8.19
5/21/2019,BB,8.25
5/22/2019,BB,8.31
5/23/2019,BB,8.04
5/24/2019,BB,8.07
5/28/2019,BB,8.05
5/29/2019,BB,7.9
5/30/2019,BB,7.92
5/31/2019,BB,7.85
6/3/2019,BB,7.81
6/4/2019,BB,8.04
6/5/2019,BB,7.9
6/6/2019,BB,7.84
6/7/2019,BB,7.94
6/10/2019,BB,7.92
6/11/2019,BB,8.26
6/12/2019,BB,8.73
6/13/2019,BB,8.68
6/14/2019,BB,8.55
6/17/2019,BB,8.61
6/18/2019,BB,8.72
6/19/2019,BB,8.96
6/20/2019,BB,8.64
6/21/2019,BB,8.48
6/24/2019,BB,8.47
6/25/2019,BB,8.29
6/26/2019,BB,7.56
6/27/2019,BB,7.38
6/28/2019,BB,7.46
7/1/2019,BB,7.48
7/2/2019,BB,7.45
7/3/2019,BB,7.53
7/5/2019,BB,7.41
7/8/2019,BB,7.13
7/9/2019,BB,7.25
7/10/2019,BB,7.07
7/11/2019,BB,7.1
7/12/2019,BB,7.2
7/15/2019,BB,7.19
7/16/2019,BB,7.14
7/17/2019,BB,7.1
7/18/2019,BB,7.03
7/19/2019,BB,7.08
7/22/2019,BB,7.12
7/23/2019,BB,7.23
7/24/2019,BB,7.3
7/25/2019,BB,7.22
7/26/2019,BB,7.37
7/29/2019,BB,7.34
7/30/2019,BB,7.43
7/31/2019,BB,7.3
8/1/2019,BB,7.27
8/2/2019,BB,7.14
8/5/2019,BB,6.85
8/6/2019,BB,6.78
8/7/2019,BB,6.83
8/8/2019,BB,7.06
8/9/2019,BB,6.96
8/12/2019,BB,6.84
8/13/2019,BB,7
8/14/2019,BB,6.75
8/15/2019,BB,6.68
8/16/2019,BB,6.85
8/19/2019,BB,6.96
8/20/2019,BB,6.89
8/21/2019,BB,7.09
8/22/2019,BB,7.04
8/23/2019,BB,6.98
8/26/2019,BB,6.86
8/27/2019,BB,6.73
8/28/2019,BB,6.81
8/29/2019,BB,6.96
8/30/2019,BB,6.87
9/3/2019,BB,6.76
9/4/2019,BB,6.91
9/5/2019,BB,7.28
9/6/2019,BB,7.19
9/9/2019,BB,6.98
9/10/2019,BB,7.15
9/11/2019,BB,7.51
9/12/2019,BB,7.41
9/13/2019,BB,7.47
9/16/2019,BB,7.59
9/17/2019,BB,7.6
9/18/2019,BB,7.52
9/19/2019,BB,7.57
9/20/2019,BB,7.54
9/23/2019,BB,7.51
9/24/2019,BB,5.81
9/25/2019,BB,5.57
9/26/2019,BB,5.45
9/27/2019,BB,5.26
9/30/2019,BB,5.25
10/1/2019,BB,5.15
10/2/2019,BB,5.02
10/3/2019,BB,5.1
10/4/2019,BB,5.16
10/7/2019,BB,5.1
10/8/2019,BB,4.89
10/9/2019,BB,4.97
10/10/2019,BB,5.06
10/11/2019,BB,5.32
10/14/2019,BB,5.22
10/15/2019,BB,5.24
10/16/2019,BB,5.11
10/17/2019,BB,5.21
10/18/2019,BB,5.08
10/21/2019,BB,5.21
10/22/2019,BB,5.15
10/23/2019,BB,5.21
10/24/2019,BB,5.17
10/25/2019,BB,5.22
10/28/2019,BB,5.29
10/29/2019,BB,5.27
10/30/2019,BB,5.29
10/31/2019,BB,5.26
11/1/2019,BB,5.49
11/4/2019,BB,5.61
11/5/2019,BB,5.53
11/6/2019,BB,5.55
11/7/2019,BB,5.53
11/8/2019,BB,5.54
11/11/2019,BB,5.56
11/12/2019,BB,5.63
11/13/2019,BB,5.52
11/14/2019,BB,5.38
11/15/2019,BB,5.48
11/18/2019,BB,5.29
11/19/2019,BB,5.35
11/20/2019,BB,5.26
11/21/2019,BB,5.34
11/22/2019,BB,5.6
11/25/2019,BB,5.48
11/26/2019,BB,5.54
11/27/2019,BB,5.6
11/29/2019,BB,5.57
12/2/2019,BB,5.5
12/3/2019,BB,5.38
12/4/2019,BB,5.42
12/5/2019,BB,5.37
12/6/2019,BB,5.41
12/9/2019,BB,5.44
12/10/2019,BB,5.38
12/11/2019,BB,5.54
12/12/2019,BB,5.67
12/13/2019,BB,5.66
12/16/2019,BB,5.72
12/17/2019,BB,5.71
12/18/2019,BB,5.65
