ticker_symbol,day_date,close_value,volume,open_value,high_value,low_value,delta
AAPL,11/4/2016,108.84,30790930,108.53,110.25,108.11,0%
AMZN,11/4/2016,755.05,5115398,762.79,766,753.2301,-1%
GOOGL,11/4/2016,781.1,1967620,771.3,788.48,771.0043,1%
GOOG,11/4/2016,762.02,2131948,750.66,770.36,750.5611,2%
MSFT,11/4/2016,58.71,28693430,58.65,59.28,58.52,0%
TSLA,11/4/2016,190.56,5143915,189,193.46,185.96,1%
AAPL,11/5/2016,108.84,30790930,108.53,110.25,108.11,0%
AMZN,11/5/2016,755.05,5115398,762.79,766,753.2301,-1%
GOOGL,11/5/2016,781.1,1967620,771.3,788.48,771.0043,1%
GOOG,11/5/2016,762.02,2131948,750.66,770.36,750.5611,2%
MSFT,11/5/2016,58.71,28693430,58.65,59.28,58.52,0%
TSLA,11/5/2016,190.56,5143915,189,193.46,185.96,1%
AAPL,11/6/2016,108.84,30790930,108.53,110.25,108.11,0%
AMZN,11/6/2016,755.05,5115398,762.79,766,753.2301,-1%
GOOGL,11/6/2016,781.1,1967620,771.3,788.48,771.0043,1%
GOOG,11/6/2016,762.02,2131948,750.66,770.36,750.5611,2%
MSFT,11/6/2016,58.71,28693430,58.65,59.28,58.52,0%
TSLA,11/6/2016,190.56,5143915,189,193.46,185.96,1%
AAPL,11/7/2016,110.41,32361930,110.08,110.51,109.46,0%
AMZN,11/7/2016,784.93,5977338,771.64,787.732,770.94,2%
GOOGL,11/7/2016,802.03,1986464,794.95,805,792.9,1%
GOOG,11/7/2016,782.52,1574426,774.5,785.19,772.55,1%
MSFT,11/7/2016,60.42,31652340,59.78,60.52,59.78,1%
TSLA,11/7/2016,193.21,3857682,193.59,194.29,190.05,0%
AAPL,11/8/2016,111.06,24129630,110.31,111.72,109.7,1%
AMZN,11/8/2016,787.75,3382350,784.97,791.7399,779.1,0%
GOOGL,11/8/2016,811.98,1759885,802.03,816.04,799.62,1%
GOOG,11/8/2016,790.51,1361472,783.4,795.633,780.19,1%
MSFT,11/8/2016,60.47,22923800,60.55,60.78,60.15,0%
TSLA,11/8/2016,194.94,3252927,193.79,197.49,191.26,1%
AAPL,11/9/2016,110.88,59118740,109.88,111.32,108.05,1%
AMZN,11/9/2016,771.88,8555177,764,777.5,760.09,1%
GOOGL,11/9/2016,805.59,3095105,801.83,811.71,792.035,0%
GOOG,11/9/2016,785.31,2603860,779.94,791.2265,771.67,1%
MSFT,11/9/2016,60.17,49588490,60,60.59,59.2,0%
TSLA,11/9/2016,190.06,8166447,186.875,192,183.95,2%
AAPL,11/10/2016,107.79,57097740,111.09,111.09,105.83,-3%
AMZN,11/10/2016,742.38,12733320,778.81,778.83,717.7,-5%
GOOGL,11/10/2016,780.29,5902116,810,810.06,768.23,-4%
GOOG,11/10/2016,762.56,4733916,791.17,791.17,752.18,-4%
MSFT,11/10/2016,58.7,57770560,60.48,60.49,57.6302,-3%
TSLA,11/10/2016,185.35,6746290,191.05,191.61,180.42,-3%
AAPL,11/11/2016,108.43,34117030,107.12,108.87,106.55,1%
AMZN,11/11/2016,739.01,6610022,735.73,743.26,728.9,0%
GOOGL,11/11/2016,771.75,3587879,776.81,777.29,765.54,-1%
GOOG,11/11/2016,754.02,2421889,756.54,760.78,750.38,0%
MSFT,11/11/2016,59.02,35932400,58.23,59.116,58.01,1%
TSLA,11/11/2016,188.56,3987091,184.24,188.88,183,2%
AAPL,11/12/2016,108.43,34117030,107.12,108.87,106.55,1%
AMZN,11/12/2016,739.01,6610022,735.73,743.26,728.9,0%
GOOGL,11/12/2016,771.75,3587879,776.81,777.29,765.54,-1%
GOOG,11/12/2016,754.02,2421889,756.54,760.78,750.38,0%
MSFT,11/12/2016,59.02,35932400,58.23,59.116,58.01,1%
TSLA,11/12/2016,188.56,3987091,184.24,188.88,183,2%
AAPL,11/13/2016,108.43,34117030,107.12,108.87,106.55,1%
AMZN,11/13/2016,739.01,6610022,735.73,743.26,728.9,0%
GOOGL,11/13/2016,771.75,3587879,776.81,777.29,765.54,-1%
GOOG,11/13/2016,754.02,2421889,756.54,760.78,750.38,0%
MSFT,11/13/2016,59.02,35932400,58.23,59.116,58.01,1%
TSLA,11/13/2016,188.56,3987091,184.24,188.88,183,2%
AAPL,11/14/2016,105.71,50901380,107.71,107.809,104.08,-2%
AMZN,11/14/2016,719.07,7300631,745.51,746,710.1,-4%
GOOGL,11/14/2016,753.22,3681471,771.76,771.78,743.59,-2%
GOOG,11/14/2016,736.08,3644965,755.6,757.85,727.54,-3%
MSFT,11/14/2016,58.12,41248640,59.02,59.08,57.28,-2%
TSLA,11/14/2016,181.45,6547913,188,188.25,178.19,-3%
AAPL,11/15/2016,107.11,32230590,106.57,107.68,106.1593,1%
AMZN,11/15/2016,743.24,6749867,730,746.78,725.99,2%
GOOGL,11/15/2016,775.16,2940057,765.47,780.2376,765.22,1%
GOOG,11/15/2016,758.49,2375056,746.97,764.4162,746.97,2%
MSFT,11/15/2016,58.87,35850360,58.33,59.49,58.315,1%
TSLA,11/15/2016,183.77,3899743,182.78,186.43,182.05,1%
AAPL,11/16/2016,109.99,58724080,106.7,110.23,106.6,3%
AMZN,11/16/2016,746.49,3604217,739.88,749.87,735.61,1%
GOOGL,11/16/2016,779.98,1796559,770.42,783.5,766.33,1%
GOOG,11/16/2016,764.48,1468196,755.2,766.36,750.51,1%
MSFT,11/16/2016,59.65,27329530,58.94,59.66,58.81,1%
TSLA,11/16/2016,183.93,3432668,182.65,184.73,181.21,1%
AAPL,11/17/2016,109.95,27623150,109.81,110.35,108.83,0%
AMZN,11/17/2016,756.4,3662939,749.32,757.5,748,1%
GOOGL,11/17/2016,786.16,1531650,782.5,788.9,779.85,0%
GOOG,11/17/2016,771.23,1298484,766.92,772.7,764.23,1%
MSFT,11/17/2016,60.64,32084890,60.41,60.95,59.965,0%
TSLA,11/17/2016,188.66,4880969,183.49,189.49,182.1101,3%
AAPL,11/18/2016,110.06,28310840,109.72,110.54,109.66,0%
AMZN,11/18/2016,760.16,4365888,761,767.74,757.6435,0%
GOOGL,11/18/2016,775.97,1800135,787.17,791.29,775.35,-1%
GOOG,11/18/2016,760.54,1528555,771.37,775,760,-1%
MSFT,11/18/2016,60.35,27210170,60.78,61.14,60.3,-1%
TSLA,11/18/2016,185.02,5206473,190.65,193,185,-3%
AAPL,11/19/2016,110.06,28310840,109.72,110.54,109.66,0%
AMZN,11/19/2016,760.16,4365888,761,767.74,757.6435,0%
GOOGL,11/19/2016,775.97,1800135,787.17,791.29,775.35,-1%
GOOG,11/19/2016,760.54,1528555,771.37,775,760,-1%
MSFT,11/19/2016,60.35,27210170,60.78,61.14,60.3,-1%
TSLA,11/19/2016,185.02,5206473,190.65,193,185,-3%
AAPL,11/20/2016,110.06,28310840,109.72,110.54,109.66,0%
AMZN,11/20/2016,760.16,4365888,761,767.74,757.6435,0%
GOOGL,11/20/2016,775.97,1800135,787.17,791.29,775.35,-1%
GOOG,11/20/2016,760.54,1528555,771.37,775,760,-1%
MSFT,11/20/2016,60.35,27210170,60.78,61.14,60.3,-1%
TSLA,11/20/2016,185.02,5206473,190.65,193,185,-3%
AAPL,11/21/2016,111.73,29164190,110.12,111.99,110.01,1%
AMZN,11/21/2016,780,4600908,766,780.35,765.11,2%
GOOGL,11/21/2016,784.8,1628530,778.1,786.55,776.3,1%
GOOG,11/21/2016,769.2,1324431,762.61,769.7,760.6,1%
MSFT,11/21/2016,60.86,19638240,60.5,60.97,60.42,1%
TSLA,11/21/2016,184.52,4355872,185.04,188.89,184.41,0%
AAPL,11/22/2016,111.8,25931710,111.95,112.42,111.4,0%
AMZN,11/22/2016,785.33,5306588,788.17,792.4,781,0%
GOOGL,11/22/2016,785,1391312,788.99,793.77,783.74,-1%
GOOG,11/22/2016,768.27,1592372,772.63,776.96,767,-1%
MSFT,11/22/2016,61.12,23205870,60.98,61.26,60.805,0%
TSLA,11/22/2016,191.17,5601238,185.84,191.47,183.71,3%
AAPL,11/23/2016,111.23,27420550,111.36,111.51,110.33,0%
AMZN,11/23/2016,780.12,3533297,781.73,781.75,773.12,0%
GOOGL,11/23/2016,779,1311228,789.52,789.52,772.65,-1%
GOOG,11/23/2016,760.99,1477501,767.73,768.2825,755.25,-1%
MSFT,11/23/2016,60.4,21847500,61.01,61.1,60.25,-1%
TSLA,11/23/2016,193.14,4890285,190.61,195.644,189,1%
AAPL,11/24/2016,111.23,27420550,111.36,111.51,110.33,0%
AMZN,11/24/2016,780.12,3533297,781.73,781.75,773.12,0%
GOOGL,11/24/2016,779,1311228,789.52,789.52,772.65,-1%
GOOG,11/24/2016,760.99,1477501,767.73,768.2825,755.25,-1%
MSFT,11/24/2016,60.4,21847500,61.01,61.1,60.25,-1%
TSLA,11/24/2016,193.14,4890285,190.61,195.644,189,1%
AAPL,11/25/2016,111.79,11475920,111.13,111.87,110.95,1%
AMZN,11/25/2016,780.37,1837068,786.5,786.75,777.9,-1%
GOOGL,11/25/2016,780.23,613549,782.61,782.9,778.19,0%
GOOG,11/25/2016,761.68,587421,764.26,765,760.52,0%
MSFT,11/25/2016,60.53,8409616,60.3,60.53,60.13,0%
TSLA,11/25/2016,196.65,2366098,193.64,197.2372,193.64,2%
AAPL,11/26/2016,111.79,11475920,111.13,111.87,110.95,1%
AMZN,11/26/2016,780.37,1837068,786.5,786.75,777.9,-1%
GOOGL,11/26/2016,780.23,613549,782.61,782.9,778.19,0%
GOOG,11/26/2016,761.68,587421,764.26,765,760.52,0%
MSFT,11/26/2016,60.53,8409616,60.3,60.53,60.13,0%
TSLA,11/26/2016,196.65,2366098,193.64,197.2372,193.64,2%
AAPL,11/27/2016,111.79,11475920,111.13,111.87,110.95,1%
AMZN,11/27/2016,780.37,1837068,786.5,786.75,777.9,-1%
GOOGL,11/27/2016,780.23,613549,782.61,782.9,778.19,0%
GOOG,11/27/2016,761.68,587421,764.26,765,760.52,0%
MSFT,11/27/2016,60.53,8409616,60.3,60.53,60.13,0%
TSLA,11/27/2016,196.65,2366098,193.64,197.2372,193.64,2%
AAPL,11/28/2016,111.57,27054320,111.43,112.465,111.39,0%
AMZN,11/28/2016,766.77,4383855,776.99,777,764.24,-1%
GOOGL,11/28/2016,785.79,2569319,778.35,799.74,778.1,1%
GOOG,11/28/2016,768.24,2177039,760,779.53,759.8,1%
MSFT,11/28/2016,60.61,20604370,60.34,61.02,60.21,0%
TSLA,11/28/2016,196.12,4521082,195.48,199.35,194.55,0%
AAPL,11/29/2016,111.46,28507780,110.78,112.03,110.07,1%
AMZN,11/29/2016,762.52,3267884,768,769.89,761.32,-1%
GOOGL,11/29/2016,789.44,1560963,788.38,796.44,785.34,0%
GOOG,11/29/2016,770.84,1616427,771.53,778.5,768.24,0%
MSFT,11/29/2016,61.09,22365860,60.65,61.41,60.52,1%
TSLA,11/29/2016,189.57,4435312,195.56,196.73,189.5,-3%
AAPL,11/30/2016,110.52,36151450,111.6,112.2,110.27,-1%
AMZN,11/30/2016,750.57,4607152,762,768.09,750.25,-1%
GOOGL,11/30/2016,775.88,2272782,789.1,791.51,773.145,-2%
GOOG,11/30/2016,758.04,2386628,770.07,772.99,754.83,-2%
MSFT,11/30/2016,60.26,34641520,60.86,61.18,60.215,-1%
TSLA,11/30/2016,189.4,3544891,191,191.89,187.5,-1%
AAPL,12/1/2016,109.49,37034520,110.365,110.94,109.03,-1%
AMZN,12/1/2016,743.65,4650761,752.41,753.37,738.03,-1%
GOOGL,12/1/2016,764.33,2863993,778.55,778.6,753.36,-2%
GOOG,12/1/2016,747.92,3017001,757.44,759.85,737.0245,-1%
MSFT,12/1/2016,59.2,34518030,60.11,60.15,58.935,-2%
TSLA,12/1/2016,181.88,5119105,188.25,188.53,181,-3%
AAPL,12/2/2016,109.9,26481320,109.17,110.09,108.85,1%
AMZN,12/2/2016,740.34,3556552,743.4,748.4903,736.7,0%
GOOGL,12/2/2016,764.46,1696488,761.9,770.5,759,0%
GOOG,12/2/2016,750.5,1452181,744.59,754,743.1,1%
MSFT,12/2/2016,59.25,25464230,59.08,59.47,58.8,0%
TSLA,12/2/2016,181.47,4040201,182.88,184.88,180,-1%
AAPL,12/3/2016,109.9,26481320,109.17,110.09,108.85,1%
AMZN,12/3/2016,740.34,3556552,743.4,748.4903,736.7,0%
GOOGL,12/3/2016,764.46,1696488,761.9,770.5,759,0%
GOOG,12/3/2016,750.5,1452181,744.59,754,743.1,1%
MSFT,12/3/2016,59.25,25464230,59.08,59.47,58.8,0%
TSLA,12/3/2016,181.47,4040201,182.88,184.88,180,-1%
AAPL,12/4/2016,109.9,26481320,109.17,110.09,108.85,1%
AMZN,12/4/2016,740.34,3556552,743.4,748.4903,736.7,0%
GOOGL,12/4/2016,764.46,1696488,761.9,770.5,759,0%
GOOG,12/4/2016,750.5,1452181,744.59,754,743.1,1%
MSFT,12/4/2016,59.25,25464230,59.08,59.47,58.8,0%
TSLA,12/4/2016,181.47,4040201,182.88,184.88,180,-1%
AAPL,12/5/2016,109.11,34113880,110,110.03,108.25,-1%
AMZN,12/5/2016,759.36,4304728,745,761.49,742,2%
GOOGL,12/5/2016,778.22,1685519,770,780,766.9686,1%
GOOG,12/5/2016,762.52,1393566,757.71,763.9,752.9,1%
MSFT,12/5/2016,60.22,23552030,59.7,60.585,59.56,1%
TSLA,12/5/2016,186.8,4069480,182.51,188.89,182.51,2%
AAPL,12/6/2016,109.95,26160560,109.5,110.36,109.19,0%
AMZN,12/6/2016,764.72,3792379,763.99,768.24,757.25,0%
GOOGL,12/6/2016,776.18,1733244,780.19,785.28,773.32,-1%
GOOG,12/6/2016,759.11,1690365,764.73,768.83,757.34,-1%
MSFT,12/6/2016,59.95,19966340,60.43,60.46,59.8,-1%
TSLA,12/6/2016,185.85,3389365,185.52,186.58,182.6825,0%
AAPL,12/7/2016,111.03,29976030,109.26,111.19,109.16,2%
AMZN,12/7/2016,770.42,3679153,764.55,770.42,755.82,1%
GOOGL,12/7/2016,791.47,2026403,779.95,792,773.53,1%
GOOG,12/7/2016,771.19,1757710,761,771.36,755.8,1%
MSFT,12/7/2016,61.37,30807320,60.01,61.38,59.8,2%
TSLA,12/7/2016,193.15,5457071,186.15,193.4,185,4%
AAPL,12/8/2016,112.12,27049830,110.86,112.43,110.6,1%
AMZN,12/8/2016,767.33,3187047,771.87,773.79,765.19,-1%
GOOGL,12/8/2016,795.17,1611923,792.95,799,787.905,0%
GOOG,12/8/2016,776.42,1487517,772.48,778.18,767.23,1%
MSFT,12/8/2016,61.01,21201400,61.3,61.58,60.84,0%
TSLA,12/8/2016,192.29,3193684,192.05,192.5,189.54,0%
AAPL,12/9/2016,113.95,34324350,112.31,114.7,112.31,1%
AMZN,12/9/2016,768.66,2464356,770,770.25,765.34,0%
GOOGL,12/9/2016,809.45,1900034,799.3,809.95,798.05,1%
GOOG,12/9/2016,789.29,1821146,780,789.43,779.021,1%
MSFT,12/9/2016,61.97,27337160,61.18,61.99,61.125,1%
TSLA,12/9/2016,192.18,2720937,190.87,193.836,190.81,1%
AAPL,12/10/2016,113.95,34324350,112.31,114.7,112.31,1%
AMZN,12/10/2016,768.66,2464356,770,770.25,765.34,0%
GOOGL,12/10/2016,809.45,1900034,799.3,809.95,798.05,1%
GOOG,12/10/2016,789.29,1821146,780,789.43,779.021,1%
MSFT,12/10/2016,61.97,27337160,61.18,61.99,61.125,1%
TSLA,12/10/2016,192.18,2720937,190.87,193.836,190.81,1%
AAPL,12/11/2016,113.95,34324350,112.31,114.7,112.31,1%
AMZN,12/11/2016,768.66,2464356,770,770.25,765.34,0%
GOOGL,12/11/2016,809.45,1900034,799.3,809.95,798.05,1%
GOOG,12/11/2016,789.29,1821146,780,789.43,779.021,1%
MSFT,12/11/2016,61.97,27337160,61.18,61.99,61.125,1%
TSLA,12/11/2016,192.18,2720937,190.87,193.836,190.81,1%
AAPL,12/12/2016,113.3,26176690,113.29,115,112.49,0%
AMZN,12/12/2016,760.12,2958869,766.4,766.89,757.2,-1%
GOOGL,12/12/2016,807.9,1627711,804.82,811.35,804.5311,0%
GOOG,12/12/2016,789.27,2102288,785.04,791.25,784.3554,1%
MSFT,12/12/2016,62.17,20186390,61.82,62.3,61.72,1%
TSLA,12/12/2016,192.43,2436428,192.8,194.42,191.04,0%
AAPL,12/13/2016,115.19,43293350,113.84,115.92,113.75,1%
AMZN,12/13/2016,774.34,5253129,764.96,782.46,762,1%
GOOGL,12/13/2016,815.34,2104198,812.39,824.3,811.94,0%
GOOG,12/13/2016,796.1,2122735,793.9,804.3799,793.34,0%
MSFT,12/13/2016,62.98,35072050,62.5,63.42,62.24,1%
TSLA,12/13/2016,198.15,6819322,193.18,201.28,193,3%
AAPL,12/14/2016,115.19,33962370,115.04,116.2,114.98,0%
AMZN,12/14/2016,768.82,5446965,778.25,780.86,762.81,-1%
GOOGL,12/14/2016,817.89,1797612,815.92,824.26,812.78,0%
GOOG,12/14/2016,797.07,1700875,797.4,804,794.01,0%
MSFT,12/14/2016,62.68,30335770,63,63.45,62.53,-1%
TSLA,12/14/2016,198.69,4147314,198.74,203,196.76,0%
AAPL,12/15/2016,115.82,46286150,115.38,116.73,115.23,0%
AMZN,12/15/2016,761,3795503,766.28,769.1,760.31,-1%
GOOGL,12/15/2016,815.65,1768545,817.36,823,812,0%
GOOG,12/15/2016,797.85,1623709,797.34,803,792.92,0%
MSFT,12/15/2016,62.58,27661180,62.7,63.1535,62.3,0%
TSLA,12/15/2016,197.58,3218653,198.41,200.74,197.39,0%
AAPL,12/16/2016,115.97,44284660,116.47,116.5,115.645,0%
AMZN,12/16/2016,757.77,4846155,765,765.13,754,-1%
GOOGL,12/16/2016,809.84,2597948,818.31,819.2,808.12,-1%
GOOG,12/16/2016,790.8,2435100,800.4,800.8558,790.29,-1%
MSFT,12/16/2016,62.3,42452660,62.95,62.95,62.115,-1%
TSLA,12/16/2016,202.49,3795444,198.08,202.59,197.6,2%
AAPL,12/17/2016,115.97,44284660,116.47,116.5,115.645,0%
AMZN,12/17/2016,757.77,4846155,765,765.13,754,-1%
GOOGL,12/17/2016,809.84,2597948,818.31,819.2,808.12,-1%
GOOG,12/17/2016,790.8,2435100,800.4,800.8558,790.29,-1%
MSFT,12/17/2016,62.3,42452660,62.95,62.95,62.115,-1%
TSLA,12/17/2016,202.49,3795444,198.08,202.59,197.6,2%
AAPL,12/18/2016,115.97,44284660,116.47,116.5,115.645,0%
AMZN,12/18/2016,757.77,4846155,765,765.13,754,-1%
GOOGL,12/18/2016,809.84,2597948,818.31,819.2,808.12,-1%
GOOG,12/18/2016,790.8,2435100,800.4,800.8558,790.29,-1%
MSFT,12/18/2016,62.3,42452660,62.95,62.95,62.115,-1%
TSLA,12/18/2016,202.49,3795444,198.08,202.59,197.6,2%
AAPL,12/19/2016,116.64,27756760,115.8,117.38,115.75,1%
AMZN,12/19/2016,766,3107956,758.89,770.5,756.16,1%
GOOGL,12/19/2016,812.5,1263416,809.28,816.22,804.5,0%
GOOG,12/19/2016,794.2,1231966,790.22,797.66,786.27,1%
MSFT,12/19/2016,63.62,34318500,62.56,63.77,62.42,2%
TSLA,12/19/2016,202.73,3486937,202.49,204.45,199.84,0%
AAPL,12/20/2016,116.95,21337310,116.74,117.5,116.68,0%
AMZN,12/20/2016,771.22,2701395,768.65,774.39,767.71,0%
GOOGL,12/20/2016,815.2,1270529,813.37,816.49,811,0%
GOOG,12/20/2016,796.42,950345,796.76,798.65,793.27,0%
MSFT,12/20/2016,63.54,26017470,63.69,63.8,63.025,0%
TSLA,12/20/2016,208.79,4684269,203.05,209,202.5,3%
AAPL,12/21/2016,117.06,23724430,116.8,117.4,116.78,0%
AMZN,12/21/2016,770.6,2041288,770,771.22,765.7,0%
GOOGL,12/21/2016,812.2,1457480,815.72,815.72,805.1,0%
GOOG,12/21/2016,794.56,1208770,795.84,796.6757,787.1,0%
MSFT,12/21/2016,63.54,17084370,63.43,63.7,63.12,0%
TSLA,12/21/2016,207.7,5206143,208.45,212.23,207.41,0%
AAPL,12/22/2016,116.29,26043820,116.35,116.51,115.64,0%
AMZN,12/22/2016,766.34,2521462,768.12,771.21,763.02,0%
GOOGL,12/22/2016,809.68,1132047,809.1,811.07,806.03,0%
GOOG,12/22/2016,791.26,972147,792.36,793.32,788.58,0%
MSFT,12/22/2016,63.55,22175270,63.84,64.1,63.405,0%
TSLA,12/22/2016,208.45,3108427,208.22,209.99,206.5,0%
AAPL,12/23/2016,116.52,14244050,115.59,116.52,115.59,1%
AMZN,12/23/2016,760.59,1978722,764.55,766.5,757.99,-1%
GOOGL,12/23/2016,807.8,764767,808.01,810.9696,805.11,0%
GOOG,12/23/2016,789.91,623682,790.9,792.74,787.28,0%
MSFT,12/23/2016,63.24,12399540,63.45,63.54,62.8,0%
TSLA,12/23/2016,213.34,4668263,208,213.45,207.71,3%
AAPL,12/24/2016,116.52,14244050,115.59,116.52,115.59,1%
AMZN,12/24/2016,760.59,1978722,764.55,766.5,757.99,-1%
GOOGL,12/24/2016,807.8,764767,808.01,810.9696,805.11,0%
GOOG,12/24/2016,789.91,623682,790.9,792.74,787.28,0%
MSFT,12/24/2016,63.24,12399540,63.45,63.54,62.8,0%
TSLA,12/24/2016,213.34,4668263,208,213.45,207.71,3%
AAPL,12/25/2016,116.52,14244050,115.59,116.52,115.59,1%
AMZN,12/25/2016,760.59,1978722,764.55,766.5,757.99,-1%
GOOGL,12/25/2016,807.8,764767,808.01,810.9696,805.11,0%
GOOG,12/25/2016,789.91,623682,790.9,792.74,787.28,0%
MSFT,12/25/2016,63.24,12399540,63.45,63.54,62.8,0%
TSLA,12/25/2016,213.34,4668263,208,213.45,207.71,3%
AAPL,12/26/2016,116.52,14244050,115.59,116.52,115.59,1%
AMZN,12/26/2016,760.59,1978722,764.55,766.5,757.99,-1%
GOOGL,12/26/2016,807.8,764767,808.01,810.9696,805.11,0%
GOOG,12/26/2016,789.91,623682,790.9,792.74,787.28,0%
MSFT,12/26/2016,63.24,12399540,63.45,63.54,62.8,0%
TSLA,12/26/2016,213.34,4668263,208,213.45,207.71,3%
AAPL,12/27/2016,117.26,18131970,116.52,117.8,116.49,1%
AMZN,12/27/2016,771.4,2630692,763.4,774.65,761.2,1%
GOOGL,12/27/2016,809.93,974738,808.68,816,805.8,0%
GOOG,12/27/2016,791.55,789151,790.68,797.86,787.657,0%
MSFT,12/27/2016,63.28,11743650,63.21,64.07,63.21,0%
TSLA,12/27/2016,219.53,5913335,214.88,222.25,214.42,2%
AAPL,12/28/2016,116.76,20686510,117.52,118.0166,116.2,-1%
AMZN,12/28/2016,772.13,3282597,776.25,780,770.5,-1%
GOOGL,12/28/2016,804.57,1202240,813.33,813.33,802.44,-1%
GOOG,12/28/2016,785.05,1142148,793.7,794.23,783.2,-1%
MSFT,12/28/2016,62.99,14348340,63.4,63.4,62.83,-1%
TSLA,12/28/2016,219.74,3778544,221.53,223.8,217.2,-1%
AAPL,12/29/2016,116.73,14979680,116.45,117.1095,116.4,0%
AMZN,12/29/2016,765.15,3154980,772.4,773.4,760.85,-1%
GOOGL,12/29/2016,802.88,1057004,802.33,805.75,798.144,0%
GOOG,12/29/2016,782.79,743808,783.33,785.93,778.92,0%
MSFT,12/29/2016,62.9,10248460,62.86,63.2,62.73,0%
TSLA,12/29/2016,214.68,4043086,218.56,219.2,214.1225,-2%
AAPL,12/30/2016,115.82,30555900,116.65,117.2,115.43,-1%
AMZN,12/30/2016,749.87,4132707,766.47,767.3999,748.28,-2%
GOOGL,12/30/2016,792.45,1735522,803.21,803.285,789.62,-1%
GOOG,12/30/2016,771.82,1769809,782.75,782.78,770.41,-1%
MSFT,12/30/2016,62.14,25575720,62.96,62.99,62.03,-1%
TSLA,12/30/2016,213.69,4641288,216.3,217.5,211.68,-1%
AAPL,12/31/2016,115.82,30555900,116.65,117.2,115.43,-1%
AMZN,12/31/2016,749.87,4132707,766.47,767.3999,748.28,-2%
GOOGL,12/31/2016,792.45,1735522,803.21,803.285,789.62,-1%
GOOG,12/31/2016,771.82,1769809,782.75,782.78,770.41,-1%
MSFT,12/31/2016,62.14,25575720,62.96,62.99,62.03,-1%
TSLA,12/31/2016,213.69,4641288,216.3,217.5,211.68,-1%
AAPL,1/1/2017,115.82,30555900,116.65,117.2,115.43,-1%
AMZN,1/1/2017,749.87,4132707,766.47,767.3999,748.28,-2%
GOOGL,1/1/2017,792.45,1735522,803.21,803.285,789.62,-1%
GOOG,1/1/2017,771.82,1769809,782.75,782.78,770.41,-1%
MSFT,1/1/2017,62.14,25575720,62.96,62.99,62.03,-1%
TSLA,1/1/2017,213.69,4641288,216.3,217.5,211.68,-1%
AAPL,1/2/2017,115.82,30555900,116.65,117.2,115.43,-1%
AMZN,1/2/2017,749.87,4132707,766.47,767.3999,748.28,-2%
GOOGL,1/2/2017,792.45,1735522,803.21,803.285,789.62,-1%
GOOG,1/2/2017,771.82,1769809,782.75,782.78,770.41,-1%
MSFT,1/2/2017,62.14,25575720,62.96,62.99,62.03,-1%
TSLA,1/2/2017,213.69,4641288,216.3,217.5,211.68,-1%
AAPL,1/3/2017,116.15,28769220,115.8,116.33,114.76,0%
AMZN,1/3/2017,753.67,3519877,757.92,758.7595,747.7,-1%
GOOGL,1/3/2017,808.01,1958783,800.62,811.435,796.89,1%
GOOG,1/3/2017,786.14,1657291,778.81,789.63,775.8,1%
MSFT,1/3/2017,62.58,20655190,62.79,62.84,62.125,0%
TSLA,1/3/2017,216.99,5901494,214.86,220.33,210.96,1%
AAPL,1/4/2017,116.02,21081620,115.85,116.51,115.75,0%
AMZN,1/4/2017,757.18,2505296,758.39,759.68,754.2,0%
GOOGL,1/4/2017,807.77,1514808,809.89,813.43,804.11,0%
GOOG,1/4/2017,786.9,1071198,788.36,791.34,783.16,0%
MSFT,1/4/2017,62.3,21325140,62.48,62.75,62.12,0%
TSLA,1/4/2017,226.99,11204560,214.75,228,214.31,6%
AAPL,1/5/2017,116.61,22115100,115.92,116.8642,115.81,1%
AMZN,1/5/2017,780.45,5820195,761.55,782.3999,760.2557,2%
GOOGL,1/5/2017,813.02,1339307,807.5,813.74,805.92,1%
GOOG,1/5/2017,794.02,1334028,786.08,794.48,785.02,1%
MSFT,1/5/2017,62.3,24866880,62.19,62.66,62.03,0%
TSLA,1/5/2017,226.75,5908927,226.42,227.48,221.95,0%
AAPL,1/6/2017,117.91,31714820,116.78,118.16,116.47,1%
AMZN,1/6/2017,795.99,5981169,782.36,799.44,778.48,2%
GOOGL,1/6/2017,825.21,2014451,814.99,828.96,811.5,1%
GOOG,1/6/2017,806.15,1639246,795.26,807.9,792.2041,1%
MSFT,1/6/2017,62.84,19899270,62.3,63.15,62.04,1%
TSLA,1/6/2017,229.01,5524153,226.93,230.31,225.45,1%
AAPL,1/7/2017,117.91,31714820,116.78,118.16,116.47,1%
AMZN,1/7/2017,795.99,5981169,782.36,799.44,778.48,2%
GOOGL,1/7/2017,825.21,2014451,814.99,828.96,811.5,1%
GOOG,1/7/2017,806.15,1639246,795.26,807.9,792.2041,1%
MSFT,1/7/2017,62.84,19899270,62.3,63.15,62.04,1%
TSLA,1/7/2017,229.01,5524153,226.93,230.31,225.45,1%
AAPL,1/8/2017,117.91,31714820,116.78,118.16,116.47,1%
AMZN,1/8/2017,795.99,5981169,782.36,799.44,778.48,2%
GOOGL,1/8/2017,825.21,2014451,814.99,828.96,811.5,1%
GOOG,1/8/2017,806.15,1639246,795.26,807.9,792.2041,1%
MSFT,1/8/2017,62.84,19899270,62.3,63.15,62.04,1%
TSLA,1/8/2017,229.01,5524153,226.93,230.31,225.45,1%
AAPL,1/9/2017,118.99,33420290,117.95,119.43,117.94,1%
AMZN,1/9/2017,796.92,3442864,798,801.7742,791.77,0%
